,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,Plasmonic Nanocrystals for Enhanced Hybrid Photon Upconversion,Office of the Secretary of Defense,to Ming Tang,"The National Defense Authorization Act for Fiscal Year (FY) 2016 and the Depai1ment of Defense (DoD) Appropriations Act for 2016 allocated S28M to assist Historical Historically Black Colleges and Universities and Minority-Serving Institutions (HBCU/MI). The program aims to (a) enhance research programs and capabilities in scientific and engineering disciplines critical to the national security functions of DoD; (b) enhance the capacity of HBCU/MI to participate in defense research programs and activities; and (c) increase the number of graduates, including under-represented minorities, in fields of science, technology engineering. and mathematics (STEM) that are important to the defense mission. The FY 2016 DoD HBCU/MI Research and Education Program Broad Agency Announcement (BAA) solicited proposals from single investigators at HBCUs and MIs s for the acquisition equipment and instrumentation in scientific areas important to one or more the three defense research offices, namely: Army Research Office (ARO); Office of Naval Research (ONR); and the Air Force Office of Scientific Research (AFOSR). All equipment/instrument grant awards made under this program will have a 12-month performance period. Prof. Ming Tang at the University of California - Riverside submitted a request to ARO for the purchase of an absorption spectrophotometer and nuclear magnetic resonai1ce spectrometer to directly support research aimed at using plasmonic nanocrystals to increase the photon upconversion efficiency of hyb1id semiconductor nanoc1ystal in conjugated organic systems. The aim is to integrate research in photon upconversion with a robust program of nanomaterials-based educational activities involving middle and high school students, undergraduates, and graduate students from traditionally under-represented populations in STEM disciplines. The research goal is to investigate how plasmonic nanocrystals can enhance photon upconversion in a hybrid nanocrystal molecule platform. Photon upconversion can potentially enhance the conversion of solar energy to elect1icity, while making multi-photon imaging cheaper and more accessible. It would make solar energy competitive with electricity from fossil fuels, and bioimaging in the near-infrared (NI R) window routine. Compared to existing upconversion systems, nanocrystals have larger absorption cross-sections, and easily tunable optical properties out to the NIR This proposal seeks to exploit the plasmonic properties of noble metal and doped semiconductor nanoparticles to enhance photon upconversion. Fundamental light-matter interactions will be studied. Firstly, both plasmonic and doped semiconductor nanocrystals will be synthesized colloidally. The strong near-field ld enhancement characte1istic of metal nanoparticles could potentially enhance light absorption by the nanoparticle sensitizer, or emission by U1e molecular annihilator Alternatively, resonance between the LSPR and the absorption/emission maxima could perturb the oscillator strength and hence radiative/absorption rates. The si lver or gold nanoparticles will be colloidally synthesized and covalently attached to the nanocrystals and molecules comprising this hybrid upconversion system. Their effect on photon upconversion will be characterized by the equipment purchased through this grant and through various steady-state and time-resolved optical measurements.less","493,914",2016,2017
0,Organic-mediated Mineral Transport and Force Transduction in an Ultrahard Biological Composite: Biochemistry 8.1,United States Department of the Army,to David Kisailus,We will examine the ultrastructure of the stylus and partially mineralized teeth and the chemistry involved in the biomineral formation as outlined according to the following investigations: 1. An understanding of the structure and chemistry of the organic stylus and radular belt (in functional teeth) with a complementary mechanical investigation (combined modeling and experimental) of these complex structures that interfaces with mineralized teeth and enables force transduction. 2. Investigation of the mechanism of mineral transport within the stylus and its effect on the formation of the teeth. 3. A thorough investigation of the underlying organic framework (structural and chemical) that regulates nucleation and growth of ferrihydrite and its transformation to magnetite in the teeth. 4. Fabrication of biomimetic multifunctional structures through organic fiber assembly and in-vitro mineral transport studies to understand organic-mineral interactions and force transduction capabilities.less,"456,000",2015,2018
0,Electrogenetics: Controlling biological functions through electrically activated transcription,United States Air Force,to Ian Wheeldon,"The U.S. Air Force’s goal of creating new bioelectric devices for improving human capabilities, human-machine interfaces, and developing advanced hybrid biotic-abiotic systems depends on the ability to control the interface between biology and electronics. Many innovative technologies that add functionality to the biotic-abiotic interface have been created including in vivo metabolite sensing and electrical stimulation, the conversion of chemical binding and reaction events to electrical outputs, and the monitoring and activation of cell electrophysiology, among others. Missing from these technologies is the ability to directly interface electrical inputs with the central dogma of molecular biology: the transfer of gene-encoded information through transcription, translation, and protein function. This project seeks to address this critical technology gap by engineering electrically-activated transcription. By engineering redox- sensitive transcription factors, cell and cell-free technologies that activate genes of interest through low voltage inputs will be developed. Translation of the RNA products creates functional proteins, thus enabling the control of biological function from electrical inputs. The term electrogenetics is proposed to describe such technologies. A synthetic biology approach will be taken to harness and engineer the native ability of naturally redox-sensitive transcription factors (e.g., OxyR and SoxR from Escherichia coli) to create the first electrogenetic parts and develop electrode-based systems that can activate and repress transcription. The toolbox of electrogenetic parts will be expanded by analyzing transcriptional data from the metal-reducing bacterium, Shewanella oneidensis MR-1, to discover the proteins and transcription factors that enable the bacterium to rapidly alter its transcriptome in response to changes in redox potential. The new field of electrogenetics will be demonstrated by creating cell-free systemsless","453,207",2017,2020
0,Genomic Profiling of Spider Silk Glands Across Development and Evolution,United States Department of the Army,to Cheryl Hayashi,"The objective of this research is to examine the optimization of silk synthesis in evolutionary divergent spider species. The investigators will investigale ampullate silk glands in evolutionary dh ergent species. the western black widow and the marbled cellar spider. They will define the stages in spider development that are essential for silk production. They will prolile genome activitity during silk gland development. They will identify potential targets for genetic engineering dragline silks and silk glands. In the lirst year. key stages in each species will be identified during silk gland ontogeny by imaging the external and internal development of embryonic and juvenile spiders. The targeted developmental stages will be the onset or ampullate silk gland formation. transformation into ampule shapes and silk secretion. In the second year, deep sequencing of gene expression libraries. transeriptome assembly. and difforential gene expression studies will be exploited to identify genes that arc associated with each targeted stage. Evolutionary relationships and functions of promising genes will be derived from computational analyses with databases of previously described eukaryotic genes. In the third year, research will characterize the temporal and spatial expression patterns of candidate genes identified in the second year. Localization will be determined using Western and Northern blots, and in situ hybridization and antibody stains.less","450,000",2015,2019
0,"A Rational Approach for Designing Lightweight, Energy-Efficient Components for Advanced Naval Materials",United States Department of the Navy,to Bryan Wong,"Research Problem: Soft electronic devices and flexible materials continue to attract significant attention for their use in next-generation technologies such as low-cost photodetectors in detection and surveillance applications. However, several challenges exist in improving material performance since these materials are complex, multiscale systems whose performance is determined by both structural and electronic quantum-mechanical effects. Consequently, the optimization of device performance requires a multi-scale first-principles approach for understanding these time-dependent electronic processes to improve material performance and promote widespread use in routine ONR defense applications. Technical Approach: This project will develop and implement the Soft Electronic Materials Studio (SEMS) – a comprehensive suite of computational methods and associated software tools to enable transformative advances in the rational design of lightweight, energy-efficient chargetransport materials. While conventional molecular dynamics (MD) and density functional theory (DFT) methods will be used to pre-screen initial soft materials in this effort, the main workhorse of this project is a new real-time, time-dependent density functional tight binding (RT-TDDFTB) computational approach developed in the PI’s laboratory to specifically predict and understand the optical, charge-transfer, and energy transfer mechanisms in conductive organic interfaces (typically thousands of atoms). The RT-TDDFTB techniques utilized in this project allow for detailed quantum simulations of very large material systems at the atomistic level that are beyond the reach of traditional DFT approaches. Anticipated Outcomes: The novel use of both RT-TDDFTB and massively-parallelized GPUs in this project provides the necessary means for addressing the large material sizes and the long time scales for the electron dynamics in the proposed detector materials. The specific outcomes are comprised of (1) a rational computational screening of both intermolecular and intramolecular donor-acceptor materials, (2) refining the propagation algorithms for long-time electron dynamics, and (3) error-mitigating benchmarks to verify the fidelity of these long-time simulations. Together, these combined tasks provide a systematic approach for improving material performance as well as demonstrate a new computational capability for calculating the excitedstate dynamics of these lightweight, technologically-important materials. Impact on ONR Capabilities: The capabilities and project objectives consist of (1) applications of the PI’s new algorithmic developments for probing and understanding chargetransport dynamics in various donor-acceptor electronic systems, and (2) implementation and utilization of novel GPU computing architectures to enable the dramatic acceleration of quantum dynamics studies of these lightweight, energy-efficient charge-transport materials. Most importantly, the detailed prediction of electronic dynamical properties in these systems will enable new materials for ultrafast electronics and tunable photodetection devices. As such, the capabilities developed in this project permit a deep understanding of non-equilibrium effects that will have broad applicability in image sensing, optical communications, chemical/biological sensing, and infrared surveillance, creating an exciting opportunity for ONR leadership in these novel functional materials.less","450,000",2018,2019
0,NEURAL COMPUTATIONS AND INFORMATION FLOW UNDERLYING UNCERTAINTY EVALUATION,United States Air Force,to Megan Peters,"When we see, hear, or otherwise experience the world, our perceptions are accompanied by a sense of confidence: Sometimes, we feel sure in what we see, whereas at other times we feel we are just guessing. Usually, the more confident we feel, the more likely we are to have made an accurate perceptual decision about the state of the world. Although recent research has focused on the neural computations that underlie this metacognitive ability to judge confidence, many open questions remain. To complicate this, sometimes metacognition can be “tricked” such that we feel very sure despite poor perceptual ability. In this project, we investigate a recently developed theory of this perceptual metacognition that depends on a biologically-plausible computational neural network framework and that we have shown can explain these errors in metacognition. First, we use computational functional magnetic resonance imaging (fMRI) in humans, including multi-voxel pattern analysis (machine learning decoding), to reveal the computational model’s biological foundations and test the model’s predictions about metacognitive errors. Second, we use a cutting-edge application of machine learning applied to fMRI to induce participants to manipulate their own brain activity in a manner consistent with our computational modeling framework such that participants recalibrate metacognition to avoid metacognitive errors in the future. This project brings together theory, computational modeling, computational neuroimaging, and recent advances in applied machine learning to explore, test, and validate a new theory of perceptual metacognition. Results from our research will improve our basic science understanding of how metacognitive evaluations occur in the brain, suggest new strategies of how metacognition may be trained to better reflect the true state of the environment, and provide answers to why the metacognitive system evolved as it did.less","450,000",2020,2023
0,SILICON DIAMONDOID NANOCLUSTERS: PRECISION SYNTHESIS AND QUANTUM TRANSPORT PROPERTIES,United States Air Force,to TIMOTHY SU,"This proposal describes the chemical synthesis and electronic study of a new class of materials termed “silicon diamondoids” that are atomically precise nanoclusters of the silicon semiconductor. The miniaturization of silicon electronics has driven the major social and technological advances of our modern era. Current approaches for making silicon electronics relies on top-down approaches that start from a large silicon ingot that is shaved down to nanoscale dimensions using lithography. Electronics scaling and miniaturization is approaching a fundamental physical limit due to this top-down manufacturing approach. This proposal seeks to instead develop silicon electronics from the bottom-up, where molecular silanes are stitched together into silicon nanoelectronics using rational inorganic chemical synthesis. We will explore the synthesis and functionalization of silicon diamondoids while also interrogating their charge transport properties in single-molecule conductive junctions. Our first aim seeks to develop chemical methods to functionalize silicon diamondoids with diverse chemical groups that will tune their physical properties or enable their use in electronic devices. Our second aim explores how to make larger silicon diamondoids than what is currently known. Our third and final aim develops physical techniques for wiring single sila-diamondoid nanoclusters between gold electrodes to measure their quantum electronic transport properties. This will enable us to understand how electricity flows through crystalline silicon at its most basic unit-cell level, which is presently unknown despite being such a fundamental process in electronics and energy. Our synthetic approach may provide access to atomically precise Si nanocrystals where we can finely control Si nanocrystal properties by tailoring molecular structure, thus enabling wide-reaching advances in applications where Si nanocrystals are employed. The proposed work is synergistic with Air Force research interests and may lead to advancements in nanoelectronics, quantum information science, high-temperature carbon fibers for hypersonic applications, and doped SiC semiconductors for power electronics.less","450,000",2022,2025
0,Singlet-Fission-Sensitized Hybrid Thin-Films For Next-Generation Photovoltaics.,Office of the Secretary of Defense,to Ming Tang,"The National Defense Authorization Act for Fiscal Year 2012 (enacted in 10 U.S.C. 2362) and the Department of Defense (DoD) Appropriations Act, 2012 designated approximately $26.0M to assist Historically Black Colleges and Universities and Minority-Serving Institutions (HBCU/MI) focused on research and education projects in scientific areas of interest to the DoD. The program provides for collaborative research with an investigator at another accredited institution of higher education or, alternatively, conducted by a single investigator working within a traditional single-institution environment. The program will support the acquisition of equipment/instrumentation necessary to conduct the research and requires student involvement. The program aims to (a) enhance research programs and capabilities in scientific and engineering disciplines critical to the national security functions of the DoD; (b) encourage greater participation by HBCU/MI in DoD research and education programs and activities; (c) increase the number of graduates, including underrepresented minorities, in the fields of science, technology, engineering, and mathematics (STEM); and (d) encourage research and educational collaboration with institutions of higher education. This proposal is from Prof. Ming Tang, an ARO Principal Investigator at the University of California at Riverside. The grant will provide equipment needed to augment on-going research of current interest to DoD in the areas of organic photovoltaics and nanoplasmonic thin films research. A suite of equipment associated with single particle characterization, PV device fabrication and characterization is requested. For spectroscopy, a microscope objective, motorized stage, spectrometer and cameras for the visible and infra-red, covering the entire solar spectrum, is being requested. For PV fabrication, a glove box with a thermal evaporator and spin-coater is requested. Finally, to characterize PV devices, a solar-simulator, semiconductor parameter analyzer and associated components to measure current density-voltage curves, thin-film reflectance and external/ internal quantum efficiencies is to be purchased. A detailed budget and justification are included.less","449,231",2015,2016
0,VIPER 2D: Vertically Integrated Photocells based on Echeloned Responsivities in Two-Dimensional (2D) Heterostructures,United States Department of the Navy,to Nathaniel Gabor,"This proposal addresses an extraordinary paradox in biology, and along-standing problem in biophysical systems research: How do complex biosystems, such as the optic tectum in snakes, sense and process visual stimulus with incredibly low light levels, combining multiple inputs (both visible and infrared), and in remarkably short periods of time? To address this question - which lies at the interface of neuroscience, nanotechnology andbiological light-sensors - we will extend upon our hypothesis that light-sensing biosystems have evolved to take a general strategy: light from noisy sources is absorbed into a network in which the absorbing properties (number of channels, wavelength, etc.) have been tuned to reduce the noise into a stable form. Such light-sensing networks are capable of measuring the noise contrastin the spectral or spatial domain. This is of particular relevance to vision, since measuring contrast is the most efficient method of image reconstruction.The major aims of this proposal leverage the synergy of theoretical and experimental strengths already established in the Gabor Lab to explore challenging problems in fundamentally new ways. We aim to (I) examine fundamental noise properties of an artificial neural network model to understand how biosystems maintain high fidelity signals with extremely noisy lightinputs, (II) advance the fabrication and characterization of heterostructure optoelectronic devices composed of the ultrathin light-sensing materials graphene, and transition metal dichalcogenide (TMDs) films, which mimic temperature sensing nerve cells in vipers, and (III) integrate VIPER2D into elementary bio-inspired networks.The research objectives are ambitious, combining insights from nanoscale optoelectronics to probe elementary mechanisms leading to efficient integration of visible and infrared stimulus.The key to revolutionary outcomes will be the synergy between quantitative modeling of biological neural networks and direct realization of emergent function in bio-inspired light sensing networks. No current field of research utilizes the synergistic approaches here, and theoutcomes of our experiments may challenge the paradigms of light sensing in biosystems. In alignment with the ONR~s strategy for gaining competitive advantage, this proposal - VIPER 2D - aims to establish a deep understanding of fast and highly sensitive neuro-inspired sensing and imaging, yet also promises rapid future advancement of DoD capabilities in multi-spectrum andmulti-domain imaging based on advanced component technologies.less","445,332",2019,2022
0,"DATA-DRIVEN CONTROL OF DYNAMICAL NETWORKS: FUNDAMENTAL LIMITATIONS, ALGORITHMS, AND ROBUSTNESS GUARANTEES",United States Air Force,to Fabio Pasqualetti,"Networks are critically important in a variety of applications of interest to the DoD. Model-based techniques are traditionally used to operate these systems, requiring a detailed model of each component at all times. Importantly, accuracy and tractability of the models greatly affect the effectiveness of these methods, with the unfortunate trade-off that simple models are typically too inaccurate to be useful. In today’s data-rich world, the idea of leveraging collected data instead of, or in addition to, a cumbersome mathematical model is not only tantalizing, but also a necessity given the increasing complexity of modern distributed systems and networks. The potentials and pitfalls of model-free approaches have recently been demonstrated by the increasingly numerous applications of machine learning and artificial intelligence, for tasks ranging from autonomous driving, speech recognition, and navigation. In this project, the PI develop new theories and tools for data-driven control, secure operation, and adaptation of complex networks in contested, information-rich, and dynamic environments. While existing data-driven approches apply to non-structured systems, provide no optimality and robustness guarantees when data is maliciously corrupted or incomplete, and are task-specific, this project will undertake a rigorous approach based on control and network theories, optimization, and statistics to (i) formalize the applicability of data-driven methods for a variety of network control problems, (ii) reveal the fundamental robustness limitations of datadriven network control, and (iii) design data-driven algorithms to operate and optimize networks despite limited, corrupted, and outdated measurements.less","441,607",2020,2023
0,Investigation of Force Transduction and Actuation in Integrated Multifunctional Biological Structures,United States Air Force,to David Kisailus,"The proposed study aims to achieve in depth understanding of feeding system of chitons (mollusks), particularly their chemical, structural, mechanical, and kinematic features across length scales in detail, and assess how these features of materials and systems can allow biomimetic design of unique force transmission and actuation processes. We will investigate how the structural features control the resulting mechanics and actuation capabilities, and seek to understand the driving force(s) that efficiently transmit forces and displacements from the muscles through the radulae to the tip of the teeth.less","400,000",2019,2024
0,New states of matter and novel phenomena in spin-orbit coupled systems,United States Department of the Army,to Vivek Aji,"The goal of the research is to discover and design new states of matter arising from the strong spin orbit coupling in quantum many-body systems. Specifically we explore the new correlated phases and novel phenomena in two dimensional transition metal dichalcogenides and three dimensional Weyl semimetals. Both are characterized by multiple valleys in the energy landscape, with spin split bands possessing nontrivial topological properties. They are representative of a class of materials which are subjects of growing experimental efforts. The challenges are threefold: 1) identify and characterize the thermodynamic and transport properties that can be precisely controlled and widely varied; 2) determine the nature of superconducting phases supported; and 3) find materials that exhibit the novel behavior. Our work address these questions using an array of techniques, which include field theory, symmetry considerations, renormalization group and numerical computation as needed. These efforts contribute to the programmatic goal of furthering the understanding in a field that enables fundamental Army technologies.less","395,315",2015,2019
0,Analysis and Control of Phase-Amplitude Cluster Synchronization in Structural Brain Networks,United States Department of the Army,to Fabio Pasqualetti,"Understanding the relationships between the anatomical structure of the human brain and its functions in healthy and diseased states can not only lead to the design of targeted, non-invasive, and highly-effective treatments for neurological disorders, but also inform the application of innovative stimulation schemes to enhance cognitive performance and executive functions. In this project we pursue these objectives by studying the human brain as a dynamical network system comprising neuronal ensambles and white-matter fibers, and governed by principles similar to social and technological cyber-physical networks. This innovative perspective allows us to leverage network and control-theoretic tools to develop mechanistic and mathematically-supported theories explaining the spatial and temporal behavior brain dynamics, and algorithms to predict and control them. In this project we focus on oscillatory neural dynamics, and develop network-based mechanisms to characterize time-varying amplitude and phase coherency among different brain regions, control the emergence of desired synchronization patterns, and characterize the fundamental principles of information transfer and control in brain networks. The research is organized around the following main tasks, namely, (i) Network principles of time-varying phase-amplitude synchronization, where we study the underlying mechanisms of phase-amplitude cluster synchronization in networks of oscillators, (ii) Network control of phase-amplitude synchronization patterns, where we develop targeted mechanisms to control the emergence of a desired phase-amplitude synchronization pattern, and (iii) Network motifs for optimal information transfer and control, where we investigate the properties of brain networks that enable selective transient amplification in response to particular signals and states, and develop theories to explain why such behavior can degenerate to sporadic or sustained bursting, as observed in diseased states such as epilepsy. This project will help the military forces develop solutions to enhance cognitive performance of warfighters and restore mental functions following traumatic brain injury and persistent stress. Additionally, the developed methods will impact networked scenarios where sensing and actuation is sparse and constrained, such as the deployment of (semi)autonomous systems in networked, uncertain, dynamically changing and hostile environments. Although this project will focus on human brain networks, we expect the developed methods to have broad applicability across the natural sciences and engineering, particularly in applications that are constrained by sparse and sporadic sensing and actuation. The proposed research effort will be synergistically combined with education and outreach activities within UCR.less","383,445",2019,2022
0,Atomic Layer Semiconductors as Biological Analog Photocells for Intrinsically Regulated Light Harvesting,United States Air Force,to Nathaniel Gabor,The PI intends to fabricate atomically thin heterostructure optoelectronic devices that try to mimic the reaction centers of plants (Photosystem II - thylakoid membranes antannea systems). The intent is to form complex electronic systems. He then intends to control and enhance the power conversion efficiency and suppress the internal power fluctuations by 2 channel absorption and finally reduce the electronic and thermal energy dissipation through efficient charge carrier energy relaxation. This work focuses on quantum structure and fluctuations within a nanoscale heat engine to understand power conversion in molecular-scale photocells.less,"379,987",2016,2019
0,"Organically Controlled Crystal Growth and Phase Selection in Ecologically Diverse, Ultrahard Bio-composites",United States Department of the Army,to David Kisailus,"We are interested in revealing differences in mineral and organic substructures within the feeding apparatus of the chiton, a marine snail, and their relationship to the algae upon which they feed. We will investigate the teeth from chitons found in ecologically diverse regions of the world that have different architectures and mineral components. We will examine the differences in the multiscale architectures and mineral components of the teeth and reveal how the underlying organic framework is utilized to control the nucleation, growth and phase selection of mineral. We will use modern spectroscopic and microscopic characterization techniques as well as nanomechanical testing to uncover the material hierarchy, phase evolution pathways and mechanical performance of chiton teeth. We will also use proteomic analysis of the chitons to understand how functional proteins dictate phase selection and transformation. Specifically, we will (i) resolve the multiscale (nano to mm-scale) structural features and mechanics of the mature, (ii) investigate the underlying organic framework (structural and chemical) that controls phase selection and regulates nucleation and growth of mineral in the teeth, (iii) understand a universal biomineralization system and protein function in chitons with respect to regulating crystallization and phase and (iv) validate organic-mineral interactions via in-vitro crystallization studies and translate to multifunctional architectures by fabricating biomimetic wear resistant structures. Significance: This project has broad importance and implications for materials science. There is an ongoing quest to develop a new generation of high-performance multifunctional materials for a wide range of applications, ranging from energy storage and conversion to high-strength/low-weight structural materials. Biological systems, with their multitude of elegant solutions to similar dilemmas, can thus provide important inspiration to achieve similar goals in wholly synthetic systems. Beyond structural materials, the lessons learned from the biologically inspired materials synthesis aspect of this research could provide new insight into the factors controlling crystal nucleation and growth, thus having direct applicability to the synthesis of nanostructured materials with broad-based applications (e.g., photovoltaic and battery materials). With this work we intend to address the ongoing quest to develop the new generation of high-performance multifunctional materials by studying the organic scaffolding and function within a broad range of mineralized teeth from chiton found in ecologically diverse regions, the hierarchical structure and mechanical behavior of these teeth as well as the stylus connecting the radular belt to the teeth of chitons. These material systems have been chosen for this study due to (i) the remarkable damage tolerance and abrasion resistance (exhibiting the largest hardness and stiffness of any biominerals reported to date) from its heavily mineralized protective coating, (ii) its multicomponent, hierarchical architecture, (iii) its unique and dynamic mineralization process and (iv) the broad range of material and architectural features initially observed in radular teeth that come from ecologically diverse regions. By investigating the mineralization and multiscale behavior of these unique multicomponent flexible, abrasion-resistant and damage-tolerant structures, we will develop the necessary tools for the design and fabrication of cost-effective, environmentally friendly and high-performance multifunctional materials. These materials will mimic the various design elements and performance properties that can radically break traditional engineering paradigms which will benefit a wide spectrum of military applications, ranging from energy storage and conversion, tunable radar absorbing materials for stealth to high-strength/low-weight structural materials for advanced aircraft/spacecraft and engines.less","375,000",2019,2022
0,Learning Human-Robot Interaction Through AR/VR Technologies,Office of the Secretary of Defense,to Konstantinos Karydis,"This proposal requests funds to support procurement of equipment (robots, sensing and computing devices) for learning human-robot interaction through augmented and virtual reality (AR/VR) technologies. The aim is to acquire 1) robots that lend themselves to skill acquisition and allow for both physical and social interaction with humans; 2) instrumentation to collect and assess biomechanical data of human during interactions with robots; and 3) AR/VR headsets to create and test new interfaces that facilitate non-verbal human-robot interaction. This equipment will be used both for research and research-related education. Further, the proposal aims to acquire 4) small GPU development boards to be used primarily for educational purposes. The requested equipment will become indispensable to the research and relevant research-related education activities associated with 10 current projects (supported by DoD, NSF, USDA, NIH) undertaken by the PIs involved in this effort. Further, it will support activities in recently established cross-cutting education efforts at UCR (namely, new BS and MS in Robotics programs), and it will enable both new exciting research directions as well as cross-disciplinary courses at the undergraduate and graduate levels. The proposed equipment will significantly enhance the research and research-related education offered to graduate and undergraduate students at UCR, one of AmericaÕs few accredited research-intensive Hispanic Serving Institutions (OPEID-00131600). Faculty in the Departments of Electrical and Computer Engineering, Computer Science and Engineering, Bioengineering, and Mechanical Engineering will have access to the equipment for research purposes and research-related education efforts (e.g., in support of undergraduate research programs at UCR), and they will integrate their findings into classroom instruction. The equipment will be especially useful for courses in robotics, artificial intelligence, autonomy, human-machine interfaces, machine learning, cross-domain transfer learning, physical/social human-robot interaction, and interaction and non-verbal communication in collaborative human-robot teams, which span the expertise of the PIs involved in this effort. The equipment will also be helpful to other UCR faculty in related areas (e.g., embedded systems, communications, signal processing).less","365,422",2022,2023
0,Furthering STEM in the Inland Empire Through Thin Film Electronic Materials Research,Office of the Secretary of Defense,to Shane Cybart,"There is a critical need to develop a strong, diverse domestic work force in science, technology, engineering and mathematics (STEM) to safeguard the security of our Nation. Unfortunately, there is currently a shortage of U.S. citizen workers in STEM positions. The projected growth of the deficit is troubling, particularly for the defense industry which relies heavily on citizen workers. If current education and labor trends continue, the STEM worker shortage is predicted to reach 1 million citizen workers in just 6 years (2024). A recent study by the Rand National Defense Research Institute indicates that the increasing Hispanic demographic of the United States, coupled with very-low Hispanic participation in the STEM work force (~5%), has been exacerbating this issue. STEM educational outreach targeted specifically at Hispanic communities is critical to increase Hispanic participation rates in the STEM labor force. Here we propose to use this grant opportunity to bring new equipment to the University of California, Riverside that will allow us to strengthen existing Department of Defense (DoD) research, develop new DoD research capabilities and increase educational outreach at all levels: K-12, undergraduate and graduate, with emphasis on the Hispanic communities of Southern CaliforniaÕs Inland Empire region. Our location in the Inland Empire and close ties to the surrounding Hispanic communities and school districts in the Riverside and San Bernardino counties puts us is in a strong geographic position to accomplish our goals in STEM minority educational outreach. To accomplish our goals, we request funding for the acquisition of a pulsed laser deposition (PLD) system for thin-film synthesis. The PLD system will be incorporated into a program that advances STEM education and research in the areas of thin film electronic materials, synthesis and characterization, as well as advanced nano-electronics engineering. Synthesis and characterization of functional materials overlaps with several relevant DoD related areas of interest, such as semiconductors, superconductors, metamaterials, microelectromechanical systems (MEMS) and photonics. Acquisition of a state-of-the-art PLD system will promote and support numerous ongoing DoD research projects, and it will provide UCR with the ability to launch new ones. At the K-12 level, we will work with existing well-established outreach programs to provide demonstrations and hands-on learning opportunities at local science fairs and campus-sponsored events. From an educational point-of-view, the synthesis of thin-films with a pulsed laser deposition system is a simple message to articulate; it is straightforward to develop programs that are conducive for all education levels and learning styles, e.g., visual, auditory, and kinesthetic. At the undergraduate level, students from the California Alliance for Minority Participation (CAMP) program will participate directly in DoD research programs and get hands-on training in preparation for graduate study. For graduate and post-doctoral education, this equipment will provide our campus with new cutting-edge technology for synthesizing novel thin-film materials. Training and experience with this type of technology is not currently available in the predominantly Hispanic region of California known as the Inland Empire. Therefore, the acquisition of this equipment will provide our students with special skills and experiences that are coveted by industry and will help them in their future careers. This abstract is approved for public release.less","362,649",2019,2020
0,Enabling Gigantic Antiferromagnetic Spin Caloritronic Effects through Spin Heat Accumulation,United States Department of the Army,to Richard Wilson,"Motivation and Hypothesis: The field of spin caloritronics strives to understand the coupling of spin and heat currents in magnetic heterostructures to discover novel mate1ial systems with functional thermal properties. To date, the field of spin caloritronics focused primarily on magnetic heterostructures with ferro- or ferri-magnetic order, such as Pt/yttrium-iron-garnet bilayers. In these types of systems, the magnitude of spin caloritronic phenomena at room temperature is small because the average energies, group velocities, and mean-free-paths of spin-waves in magnetic insulators are all small. We seek to discover extraordinary magneto -thermal transport phenomena by investigating a new class of spin-caloritronic material systems that possess antiferromagnetic order. Spin-waves in antiferromagnetic materials can possess energies and group-velocities orders of magnitude larger than ferro- and ferri-magnetic insulators. However, many antiferromagnetic insulators are not expected to display large spin-caloritronic effects in the absence of a strong magnetic field because spin-wave branches with opposite angular momentum are degenerate, or nearly degenerate. We hypothesize that spin-heat-accumulation in the normal metal will break the degeneracy by preferentially heating only one of the spin-wave branches, thereby enabling gigantic spin-caloritronic effects in antiferromagnetic heterostructures. To test our hypothesis, we will use our recent breakthroughs in controlling and characterizing electronic thermal transport in metal systems to design structures that can efficiently generate spin heat accumulation at interfaces. Objective: The overarching objective of our project is to gain a fundamental understanding of how spin-heat accumulation at a normal-metal/magnetic-insulator impacts spin caloritronic phenomena. To reach this objective, we propose two specific tasks. (1) We will use time-domain thermoreflectance measurements to provide the first quantitative measurements of the spin-dependent electron-phonon coupling coefficient in ferromagnetic metals. The asymmetry in electron-phonon coupling for up and down electrons plays a dominant role in determining the magnitude of spin-heat accumulation that can exist in metal heterostructures, but no experimental measurements of this asymmetry currently exist. (2) Using a combination of ultrafast pump/probe and thermo-electrical transport measurements, we will investigate how spin-heat accumulation at a normal-metal/antiferromagnetic interface impacts interfacial spin and heat currents. Expected Outcomes and ARO Relevance: An experimental discovery that directly links spin caloritronic phenomena and spin heat accumulation will profoundly affect our understanding of how heat and spins are coupled at interfaces. This discovery may enable a new class of functional spin caloritronic devices based on antiferromagnetic order, thereby enabling a novel field of study that focuses on antiferromagnetic spin caloritronic phenomena. Therefore, our work will significantly impact a wide array of scientific communities, including materials scientists, electrical engineers, thermal scientists, and condensed matter physicists. Furthern10re, our novel ultrafast characterization methods will provide direct insight into the potential utility of spin caloritronic phenomena for both next-generation computing technologies and terahertz radiation based imaging/sensing technologies. Advances in these technology classes will enhance Army critical applications such as information supremacy and soldier performance augmentation.less","359,997",2018,2021
