,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,Optimization of Sodium Guide Star Return using Polarization and/or Modulation Control,United States Department of the Air Force,to Simon Rochester,"Laser guide stars (LGS) are artificial sources of light produced by laser-induced fluorescence from sodium atoms in the mesosphere between 85 km and 100 km altitude. The fluorescence can be detected on the ground with a telescope and used as a reference for compensating atmospheric aberrations in astronomical and space observations in conjunction with an adaptive optics system. Sodium LGS are vital for the next generation of large ground-based visible-light telescopes. Additional applications include space-debris and object tracking and imaging, ground-to-satellite laser communication, and potentially even interplanetary laser communication. Laser guide stars can also be adapted for atmospheric and remote-sensing applications; in particular, LGS can be used for remote magnetometry by modulating the light beam and observing a resonance when the modulation frequency matches the spin-precession Larmor frequency of sodium atoms in the mesosphere. For any of these applications, an increase in LGS brightness would be desirable; for daytime operation it is essential. This requires experimental and computational research into new LGS methodologies. We propose work to achieve two objectives: Objective 1: Development of enhanced user-friendly LGS modeling software. The open-source LGSBloch package, developed by Rochester Scientific, is currently the primary software serving the adaptive-optics sodium LGS modeling community. However, it could benefit from major improvements in capabilities, computational efficiency, and user-friendliness. We propose to add capabilities to efficiently model pulsed and modulated light (including amplitude and polarization modulation), to model alternative and multi-level pumping schemes, including those in other potentially useful atomic systems (e.g., iron), to integrate over the laser-beam volume, and include atmospheric and mesospheric propagation effects, as well as including a user-friendly graphical user interface to facilitate use by those who are not atomic-physics specialists. Objective 2: Feasibility study of brightness-enhanced laser guide stars based on mesospheric iron. Methodologies for brighter laser guide stars would have civilian and military commercial applications including astronomy, space-object tracking, and laser-based communication. We propose to study the possibility for one such method, namely basing an LGS on mesospheric iron atoms, rather than sodium.  Mesospheric iron may have benefits including brighter daytime operation and polychromatic LGS for tip-tilt correction. The iron-LGS study will include several components: modeling single-color LGS and polychromatic LGS, investigating the benefits of polarization modulation and frequency chirping for LGS brightness, and determining whether a directed-beam iron LGS employing amplified spontaneous emission is possible. Each component of the study will include both computational modeling and auxiliary laboratory experiments for validation.less","749,508",2020,2022
0,Bioinformatics-enabled wearable vital signs monitor for combat triage,United States Department of the Army,to Stephan Wegerich,"Our goal is a wearable device-and-algorithm platform for real-time predictive assessment of health status, namely progression of hypovolemia and onset-risk of cardiovascular collapse, to facilitate improved triage of combat-related trauma. This involvesless","746,021",2009,2010
0,"TEM Investigation on WMD Radiation of Vertical GaN Materials, Junctions, and Interfaces",Defense Threat Reduction Agency,to Oscar Dubon,"Protection of novel compound semiconductor devices for WMD effects is a key element in DoD-related reliability studies, as is protection from space-based radiation. GaN vertical device structures, mostly for high-power applications, have recently become available due to significant breakthroughs in quasi-bulk epilayer growth. For the first time, the influence of dislocations on device performance can therefore be neglected for such GaN-based device structures. The effect of WMD-relevant radiation (gammas and neutrons) and of space-relevant radiation (protons and heavy ions) on defect generation in GaN vertical device structures will be investigated. Specifically, the characteristics of radiation-induced defects at the devices' interfaces and electrical junctions will be the topic of this proposal. A complete chemical and structural investigation using transmission electron microscopy (TEM)-consisting of electronic-defectstate, chemical mapping and crystalline reconstruction of the interface and junction areas-is proposedless","635,000",2017,2022
0,Stabilization of Reactive Chemical Species and Fundamental Studies of Small-Molecule Reactivity in Metal-Organic Frameworks,United States Department of the Army,to T. Harris,"This proposal seeks to synthesize microporous, supramolecular architectures, or metal-organic frameworks (MOFs), and employ them to (1) stabilize and study reactive chemical species, such as terminal metal oxo and nitrido functionalities, and (2) carry out and study stoichiometric and catalytic activation of small inorganic and organic molecules, such as dioxygen and dinitrogen. MOFs are synthesized through solution-based coordination chemistry routes often associated with molecular chemistry, enabling myriad chemical tunability of structure and function. Moreover, MOFs exhibit crystalline structures that allow us to know the exact composition of each catalytic site at the atomic level, through characterization techniques such as X-ray and neutron diffraction, various forms of spectroscopy, and SQUID magnetometry. In addition, the rigid structure of a MOF provides a surface upon which to anchor reactive chemical species, precluding their participation in side reactions often encountered in molecular catalysts, such as bimolecular condensation and hydrogen atom abstraction. Additionally, the solid-state composition of the MOF will enable gas-phase reactions to be conducted in the absence of solvent, thereby eliminating the possibility of side reactions with solvent molecules. A key feature of this approach is that reactive chemical species will be stabilized without sacrificing their inherent reactivity. This work sets out to answer fundamental scientific questions that will translate to applications in Army Soldier protection. Our ability to establish structure-function relationships that govern interactions between MOF surfaces and small-molecule substrates in microscopic detail will inform the design of future materials with programmable responses to dangerous chemical species. In particular, our work will focus on the formation of strong solid-state oxidants from ubiquitous small molecules such as dioxygen and dinitrogen. From these studies, we will gain unprecedented insight into oxidation chemistry that occurs on MOF surfaces, which will be of use in areas such as the selective oxidative decomposition of chemical warfare agents, such as mustard gases and VX gas nerve agents, into inactive chemical forms.less","630,000",2020,2023
0,Actionable Variation in Human Genes to Enhance Metabolic Efficiency,United States Department of the Army,to Jasper Rine,"Advances in DNA sequencing technology have led to a rapid expansion of human genome information and the extent of individual-level genetic variation. While many variants are neutral, many will have a physiological impact. The ability to distinguish among these groups of variants defines the critical challenge in human genetics research for the coming years as the advent of genome sequencing becomes a routine diagnostic tool. We postulate that while some genetic variation is responsible for inherited disease, a larger fraction is responsible for influencing metabolic efficiency and ultimately physical and cognitive performance in all manner of activities. It is this latter set that we are interested in characterizing and, in particular, genetic differences that compromise metabolic steps that are amenable to optimization. To identify and characterize such metabolically remedial variants, we will focus on the effects of polymorphisms in enzymes that require a vitamin or mineral cofactor. There are approximately 600 cofactor-dependent enzymes in the human proteome, many of which play key roles in cellular metabolism. Furthermore, there is precedence for the remediation of mutant enzymes with severe or mild abnormalities by straightforward vitamin/mineral supplementation. Specifically, in the proposed studies, we will concentrate on nutritional optimization of metabolic steps essential for generating cellular energy stores (ATP production and mitochondrial function). Niacin, riboflavin and thiamine are vitamins essential for bioenergetic metabolism as either enzyme cofactors or redox substrates. Thus, we propose to analyze variation in 5 enzymes necessary for the optimal utilization of these nutrients. We will interrogate all known nonsynonymous variation in these genes for effects on enzyme function as well as on metabolic output and mitochondrial function. Importantly, we will also identify which alleles are amenable to vitamin remediation and metabolic tuning. We will use these results, in combination with our previous studies, as a springboard to learn more about the prevalence and characteristics of vitamin-remedial alleles to ultimately enable prediction of such alleles from genome variation data. This pioneering work will close the gap between the description of variation of the human genome and understanding and acting upon that information.less","625,428",2015,2020
0,Atomically Precise Growth and Characterization of Graphene,United States Department of the Navy,to Michael Crommie,"Approach: Proposed project is focused on growing and characterizing graphene nanoribbon (GNR) based heterostructures from the bottom up to create functional, atomically-crafted molecular electronic devices. The team will use rational chemical synthesis and bottom-up defect engineering to control the width, edge chirality, end functionalization, and spatially-varying dopant profile of GNR heterostructrues. They will incorporate these heterostructures into basic circuit configurations and test their performance in applications of relevance to Navy technological goals.The major roadblocks that the team is planning to addres are (i) how to grow GNRs directly on insulators, (ii) how to grow GNRs in a ?block-copolymer? fashion that allows heterogeneous segments (""blocks"") along a single GNR to be grown with atomic precision, and (iii) how to grow GNRs with atomically precise edges in the difficult intermediate width regime of 2 nm < width < 12 nm.Objective: The objective of the Graphene Molecular Electronics BRC effort is to explore and exploit the possibility of building electronic devices and circuits from the bottom up, using graphene as a platform, with atomic precision and Angstrom resolution. The program will pursue fundamental research toward building carbon based nanoelectronics from the molecular level up, using molecular synthesis, surface catalytic chemistry and other novel techniques.ONR Mission/Relevance:Graphene as an active electronic material has the potential to allow fabrication of 1 atomic layer thick electronic devices, greatly shrinking electronics and reducing the power consumption of electronic devices. This basic research effort is to improve the scientific understanding of graphene, further develop and validate the theory, and open pathways for the exploitation of this novel material for nanoelectronics.less","600,000",2016,2017
0,Rhombohedral Tetralayer Graphene/Boron Nitride Moire Superlattices for High-Temperature Quantum Anomalous Hall and Fractional Chern Insulator,United States Department of the Army,to Feng Wang,"This project aims to realize high-temperature quantum anomalous Hall insulator (i.e. integer Chern insulator) and fractional Chern insulator by controlling the electron correlation and topology in tetralayer graphene/hBN moire superlattices. Haldane first theorized that Chern insulators with integer quantum Hall effects could appear even at zero magnetic field in lattice models with broken time-reversal symmetry and complex hopping parameters. Such an intrinsic integer Chern insulator state requires two important ingredients: strong electron-electron correlation and non-trivial band topology. The strong electron correlation is needed for spontaneous time-reversal symmetry breaking, and the topological band is necessary for anomalous Hall conductance. Recent theoretical studies reveal that even fractional Chern insulator can be realized in lattice models with sufficiently strong electron correlation, where fascinating fractional quantum Hall physics emerges in zero magnetic field. Moire superlattices of rhombohedral few-layer graphene/hexagonal boron nitride (hBN) provide an attractive platform to explore high-temperature quantum anomalous Hall insulator and possible fractional Chern insulator, because both the electron-electron correlation and the band topology can be controlled in-situ by a vertical electrical field in these moire systems. For example, previous studies of rhombohedral trilayer graphene/hBN moire superlattices have demonstrated the existence of electrically tunable quantum anomalous Hall state up to 2 Kelvin. Here the PI plans to exploit the super flat and topological moire minibands in rhombohedral tetralayer graphene/hBN moire superlattice to realize high-temperature quantum anomalous Hall and fraction Chern insulator state. Rhombohedral tetralayer graphene/hBN is predicted to feature a super flat moire miniband, which will greatly enhance electron-electron correlation than that observed in trilayer graphene /hBN system. This extremely strong electron-electron correlation will stabilize the time-reversal-symmetry broken state and the orbital ferromagnetism against thermal fluctuation. Consequently, it offers exciting opportunity to achieve high-temperature quantum anomalous Hall insulator. In addition, the super flat topological band in rhombohedral tetralayer graphene/hBN moire superlattice could be enabling for the realization of the fractional Chern insulator, a completely new topological state with fractional quantum Hall effect at zero magnetic field. The PI will combine near-field nanoscopy imaging, advanced device fabrication, and magneto-transport characterization to systematically engineer the flat topological minibands in rhombohedral tetralayer graphene/hBN moire superlattices for the discovery of such high-temperature quantum amomalous Hall insulator and fractional Chern insulator.less","600,000",2021,2024
0,Time-resolved Core Level Photoemission in the Near-interfacial Region of Liquid Jets,United States Department of the Army,to Daniel Neumark,"This proposal outlines a novel approach to performing femtosecond time-resolved investigations of chemical dynamics in liquids, particularly the near-interfacial region of a liquid surface. The work proposed here is motivated by studies showing that chemistry at the interface of a liquid solution can differ markedly from that in a bulk liquid or in the gas phase TIme-resolved photoelectron spectroscopy (TRPES) on flat liquid microjets will be carried out using femtosecond soft x-ray pulses at photon energies as high as 250 eV. These energies are sufficient to eject core electrons from phosphorous, sulfur, and halogen atoms, and the primary goal is to observe time-resolved core level chemical shifts in these atoms as a molecule undergoes photo- or electron-induced dissociation. Depending on the photon energy, the escape depth of the photoelectrons can be varied from 1-3 nm, enabling one to probe molecules within the interfacial region of the surface (roughly defined as 1 nm in depth) as well as deeper into the bulk liquid. Specific experiments of fundamental interest include the photophysics of thiouracil and the dynamics of dissociative electron attachment to bromouracil (BrU). These experiments will provide the foundation for studying molecules of interest to ARO, specifically the photochemistry and electron-driven reduction chemistry of the chemical warfare simulants malathion, parathion, and diphenyl chlorophosphate (DPCP). Overall, this proposal combines two recent ARO thrust areas, ultrafast x-ray science and interfacial chemistry, with the goal of addressing a new ARO area of interest in the Reactive Chemical Systems program, chemical reactivity at surfaces and interfaces with application to CW simulants.less","600,000",2022,2025
0,A Rydberg Array Quantum Simulator with Rapid Cavity-enhanced Selective Readout,United States Department of the Army,to Dan Stamper-Kurn,"The ability to construct a large-scale controllable quantum system, to evolve it through quantum states with high coherence and entanglement, and then to measure it out with complete detail and high fidelity, may lead to revolutionary advances in computation, numerical simulation, and precise measurement and sensing. Arrays of neutral atoms held individually in optical tweezer traps and driven to high-lying atomic states are one of the most powerful and promising approaches to creating such large-scale quantum devices. However, to date, these Rydberg tweezer systems have been limited by the way in which the tweezer arrays are measured. Specifically, the optical imaging methods used to read out the state of each tweezer end up requiring a simultaneous readout of all tweezers within the array, completely extinguishing the entanglement and coherence of the system. This DURIP project supports the development of a new instrument in which it is possible to measure just a selected sub-system of a large Rydberg tweezer system, while the remaining unmeasured sub-system retains its full quantum coherence. This sub-system measurement will be achieved by using a high-finesse optical cavity to perform fast, selective, state-sensitive, and non-destructive measurements of atoms in individual tweezers. The proposed system builds on an existing setup in which such sub-system measurement within a small-scale tweezer array has been just recently demonstrated. The objective of this DURIP project is to provide the equipment necessary to drive atoms up to Rydberg states, so as to introduce strong interactions between atoms in different tweezers; to impose single-qubit gates on tweezer-trapped atoms; to control the coupling of tweezer-trapped atoms to the optical cavity; and to control the overall experimental setup with precise timing control and built-in system calibration. This is a fundamental research project that is not expected to produce any developmental items. Should any developmental items result from this work they will have both civilian and military applications.less","567,000",2023,2024
0,Efficient Compact Bio-inspired Sensory Information Processing,United States Department of the Navy,to Tibor Kozek,"We propose to develop enhanced IR and intensified visible senors using a novel image processing system based on processing mechanisms and signal representation derived from the study of mammalian retinas. In a set of stacked strata that span depth of theinner plexiform layer, the the mammalian retina forms about a dozen different images representing spatial-temporal feature sets derived from input stimuli. These representations are carried intact to higher visual centers by different populations of opticnerve fibers and contain all the information we rely upon when interpreting the visual world. These parallel feture sets comprise the native representation of visual information, a kind of native visual language. Using this language, we can formulaterobust solutions to essential image processing problems such as image restoration, enhancement, and analysis, motion detection, feature extraction, and identification. Through this continuing effort, we will refine our quantitative understanding of boththe mechanisms and function of retinal image processing circuitry and will implement in real-time imaging devices the type of space-time processing that underlies our own ability of understanding and interacting with the visual world. The performance ofthe enhanced imaging systems will bedemonstrated and characterized in field tests under a variety of demanding environmental and signal conditions. The proposed research and development effort aims to enhance current capabilities in sensory informationprocessing applications by extending sensor operating ranges, resilience against sensor deficiencies via post processing, providing robust operation in noisy or cluttered environments, and enhancing image delivery and display technologies. At the sametime, results from this effort are expected to extend our understanding of biological vision and to provide modeling and experimental tools for further studies. Applications of Navy interest include automatic target detection and tracking, night vision,real-time image analysis and recognition, as well as image compression. New or enhanced military products that may result from this effort include vision systems for targeting and guidance systems, surveillance and reconnaissance systems, night vision,battlefield communication systems, smart munitions and sensor payloads. Commercial applications of the proposed research and development include civilian aviation both in the form of landing instruments for commercial aircraft and as ground-basedinstrumentation for flight control and runway surveillance, industrial inspection and process control, traffic monitoring, commercial asset protection, and visual communications.less","549,921",2002,2003
0,"Laser Spectoscopy of Liquid Carbon, Q-Carbon, and Their Surfaces; Application to Material Science",United States Department of the Army,to Richard Saykally,"We propose to advance our fundamental understanding of the liquid state and the phase diagram of carbon by performing detailed nonlinear optical electronic and vibrational spectroscopy studies of both the bulk and the surface of liquid carbon, and to exploit our novel laser technology to explore the nature of the newly discovered Q-carbon form. The liquid will be prepared by non-thermal melting of graphite targets with both femtosecond and nanosecond lasers. The vibrational and electronic structures of the bulk liquid will be probed as a function of delay time from the melting pulse (and thus as a function of temperature and pressure) with our recently developed chirped femtosecond coherent anti-Stokes Raman spectroscopy (c-CARS) technique. Our new broadband deep-UV electronic sum frequency generation (DUV-ESFG) spectroscopy technique will be used to probe the surfaces. Our Single Photon lnfraRed Emission Spectroscopy (SPIRES) spectrometer will be used to monitor the evolution of the ""super-undercooled"" liquid carbon into the Q-carbon stages. This collection of experiments, interpreted with state of the art theoretical calculations performed in collaboration with Berkeley-area theorists, will characterize the structure, bonding, and dynamics of liquid carbon, Q-carbon, and the various diamond structures (needles, nano/microdiamonds,) nucleated from Q-carbon. Time resolved experiments will address the nucleation mechanisms of carbon nanotubes and diamond structures from the liquid and Q-carbon forms. Addition of dopants (e.g. N, B) to the diamond nano/micro-structures will be explored. The combined theoretical and experimental information obtained will ultimately be used to construct improved potential models that can describe all known phases and properties of carbon.less","529,527",2017,2020
0,Rational Design of Random Copolymers to Incorporate Proteins into Synthetic Materials (Research topic: 7.3 Polymer Chemistry),United States Department of the Army,to Ting Xu,"Proteins, NatureÕs own building blocks, have many attributes unmatched by man-made materials albeit years of efforts. Rather than taking a biomimetic approach, successful integration of functional proteins into synthetic systems can readily access attributes from proteins to address challenges in the field of catalysis, sensing, medicine, molecular machinery and hierarchical structural nanomaterial. However, preservation of protein structure and functionality in non-native environment remains a hurdle to incorporate protein into synthetic material-based devices. We recently designed and synthesized statistically random heteropolymer (RHP) that can effectively solubilize model metalloproteins in organic solvents and can still maintain nearly 80% of their native activity. The ability of RHP to maintain protein property is much more effectively than that of conventional small molecule surfactants and amphiphilic block copolymers. The preliminary results opened new pathways toward protein-based functional materials. However, the system also raised numerous questions due to diverse chemical heterogeneities for both protein and RHP and the energy landscape governing protein structure. Here, we propose to: 1. Develop systematic understanding in the protein/RHP in organic solvents to delineate design principles for protein stabilization in non-native environment; 2. Extend to functional proteins that have more complex surface chemistry, especially those with large fraction of charged surfaces; 3. Fabricate nanostructured protein-based materials in the forms of fiber, thin film and colloidal particle; Fundamentally, the proposed studies will bridge the gap in our understanding at the interface between the synthetic and natural building blocks. The RHP approach eliminates the needs to perform protein surface modification and can be applied to a wide range of proteins that are incompatible with surface modification. Well-controlled protein-polymer conjugate assemblies, when used in conjunction with the rich library of proteins that are available, offer unique opportunities to develop functional materials with a high level of complexity in terms of structure and chemistry.less","509,420",2016,2019
0,Topological Metasurfaces,United States Department of the Army,to Boubacar Kante,"Topological metasurfaces Boubacar KANTE 265M Cory Hall Department of Electrical Engineering and Computer Sciences (EECS) University of California Berkeley Berkeley, CA 94720 Phone : (510) 664-5124 Email : bkante@berkeley.edu Approved for public release. PROJECT SUMMARY Controlling light requires the engineering of materials, geometrical, and topological degrees of freedom to enable seemingly impossible optical effects and specially to enable novel devices and systems that are compact and power efficient. During the last decades, this control has been enabled and enhanced by advanced structures such as photonic crystals, metamaterials, and metasurfaces. The recent discovery of topological degrees of freedom brings an unprecedented new tool in the control of light. While significant progress has been made on bandgap engineering using topological concepts, it has not been extensively used to control light at surfaces or metasurfaces. Thin structures such as metasurfaces are promising as they address the small weight requirement for many Army systems. This proposal will investigate topological degrees of freedom for controlling light at metasurfaces. The project will investigate the new physics of such wave controls structures as well as novel properties enabled by topology. These devices will find applications in many Army systems where compact and efficient structures are required. The research will 1) investigate the physics of topological metasurfaces, 2) fabricate and characterize topological metasurfaces and 3) realize novel devices based on topological metasurfaces. The project objectives will be accomplished by combining expertise in the design, the fabrication, and the characterization of nanophotonic devices. The project bridges the fields of topology, electromagnetism, and photonics, as well as devices and requires theory/simulation, nanofabrication, and characterization.less","497,589",2023,2026
0,Online Meta-Learning for Continuous Adaptation in Multi-Task Settings,United States Department of the Army,to Sergey Levine,"Current machine learning methods, especially deep neural networks, excel in the regime where large, statistically unbiased datasets are available. However, autonomous systems that operate in continual open-world settings must be able to adapt to changes in the environment, as well as changes in the task. In these settings, it is impractical to gather large datasets for every situation and task that the system may be confronted with, and the model must instead adapt to these changes while leveraging its prior knowledge. Unfortunately, precisely those things that make deep networks well-suited for the large data regime make them poorly suited for online adaptation: their high capacity and comparatively slow learning speed means that conventional supervised learning and reinforcement learning methods adapt relatively slowly. The objective of this project would be to investigate how meta-learning and multi-task learning methods can bridge this gap, developing a new generation of online meta-learning methods that can offer efficient continual adaptation by leveraging the experience of adapting to changes in the environment and task in the past, and by distilling this past experience into a compositional and modular multi-task representation. We will aim to develop a framework for online meta-learning in the multi-task setting, studying algorithms, representations, and applications. The algorithms portion of the project will aim to develop an algorithmic and theoretical framework for online meta-learning, so as to provide a general recipe and theoretical analysis for this new class of learning methods in a general, abstract sense. The representations portion of the project will extend this online meta-learning framework with compositional and modular representations, so as to make it suitable for the multi-task setting. The applications portion of the project will then instantiate the complete method in the setting of several applications, including predictive modeling and reinforcement learning of robotic skills.less","450,000",2021,2024
0,Novel (Multi-) Caloric Phenomena in Complex-Oxide Materials,United States Department of the Army,to Lane Martin,"This program will explore the potential for novel (multi-)caloric phenomena in complex-oxide, ferroelectric materials and multi-material heterostructures wherein cross-coupled function can give rise to exotic effects. As part of this work, a framework of fundamental understanding about some of the least studied caloric effects including studies of stress-induced piezocaloric effects (sometimes called elastocaloric effects) and the potential for multicaloric response from single- and multi-material heterostructures will be developed. Building from the PIÕs study of the physics of electrothermal responses in complex oxides, the goals of the work will be achieved by implementation of a combined synthesis, processing, characterization, and materials testing approach. It will answer questions about how different ferroic order parameters (i.e., ferroelasticity, ferroelectricity, and/or ferromagnetism) provide for stimuli-induced entropic changes and how can we design materials/heterostructures with large effects in this regard? The specific objects of the program include: ¥ Fundamental understanding of piezocaloric effects Ð Leverage thin-film synthesis to create model and free-standing materials (with controlled order parameters, phase transformations, domain structures, interfaces, etc.) capable of unraveling piezocaloric physics. ¥ Measurement of piezocaloric effects Ð Leverage expertise in the measurement of electrothermal effects in thin films to probe stress-induced temperature changes in thin-film materials thereby opening the door for unprecedented understanding. ¥ Multicaloric effects in single materials Ð Explore the physics of multicaloric effects in single-material heterostructures wherein both electrocaloric and piezocaloric effects are possible and coupled. ¥ Multi-material, magneto-electro-piezo-caloric effects Ð Develop novel caloric effects in multi-material heterostructures wherein single (or multiple) applied stimuli drive changes in multiple, strongly coupled order parameters thus producing large caloric effects at any temperature. The program addresses such challenges by incorporating the PIÕs expertise in creating and characterizing epitaxial oxide thin-film heterostructures into a multi-faceted study of caloric response and physics. In turn, the program includes pioneering experimental studies of piezocaloric and novel magneto-electro-caloric effects in complex-oxide thin-film ferroelectric and multiferroic structure. The intellectual merit of this program includes the development of a framework in which to generate fundamental understanding of the synthesis and processing of complex functional materials, to expand our understanding of underdeveloped caloric phenomena, to create new versions of high-performance functional materials, the realization of exotic multicaloric response in coupled order parameter systems, etc. The proposed research addresses Army efforts to assure aspects of power projection superiority, informational supremacy, and lethality and protection superiority. Advances in this program will provide a key component to advanced nanoelectronics and night vision systems in the ability to efficiently and quietly cool these systems with a compact cooling system. Publically Releasableless","450,000",2021,2024
0,Computational Methods for Large-scale Interconnected Systems with Continuous and Discrete Parameters,United States Department of the Army,to Shmuel Oren,"This project is motivated by the computational challenges arising in the control of many complex real-world systems such as communication networks, electrical power systems, aerospace systems, large-space flexible structures, traffic systems, wireless sensor networks, and various multi-agent systems. The objective is to study the distributed control of the slow time-scale behavior of an interconnected system, modeled by nonlinear algebraic equations having some underlying structure that captures the physical architecture of the system. The goal is to address operational problems such as resource allocation, state estimation and topology control, using efficient distributed algorithms that are able to handle non-convexity and stochasticity by exploiting the structure of the system. Our technical approach relies on conic optimization, convex relaxation, algebraic geometry, penalization techniques, and distributed computation, among others. To achieve the goals of this project, we will address the following objectives: (1) design of an efficient mathematical framework to find a global or near-global solution (with a guaranteed optimality guarantee) for optimization problems associated with the operation of a given interconnected system, (2) optimal estimation of the unknown state of an interconnected system in presence of noisy data and conflicting information, (3) study of non-convex robust decision-making problems and stochastic optimization for interconnected systems, (4) co-optimization of the topology of a given interconnected system to achieve a higher performance by exploiting the embedded flexibility, (5) design of distributed computation techniques for the developed mathematical frameworks, (6) implementation of the designed algorithms in a high-performance solver, and (7) testing of the efficacy of the designed tools and techniques on various real-world distributed systems, particularly those with DoD applications. This proposed project is highly interdisciplinary and combines convex analysis, nonlinear optimization, graph theory, matrix completion, stochastic control, and low-rank optimization. The outcome of this project would be efficient computational methods for the control and operation of large-scale distributed systems. This project would have a major impact on Applied Mathematics and Engineering by significantly advancing the areas of complex networks, control theory, and optimization. The techniques to be developed in this project can be exploited to address a broad set of highly structured nonlinear optimization problems.less","450,000",2017,2020
0,High-Performance Techniques for Optimal Distributed Control,United States Department of the Army,to Javad Lavaei,"This project is motivated by the computational challenges arising in the control of many complex real-world systems such as communication networks, aerospace systems, large-space flexible structures, traffic systems, wireless sensor networks, and various multi-agent systems. The objective is to design an optimal distributed controller for a large-scale system with complete or incomplete infonnation about the model in an uncertain environment. This problem, even in the special detenninistic case, amounts to a non-convex optimization problem that is difficult to solve and remains an open problem after 50 years of study. This project aims to develop a new mathematical foundation for the design of optimal distributed controllers, which can be applied to a wide range of real-world complex networks. Local search methods are at the core of large-scale computation for machine learning problems and in particular reinforcement learning techniques via deep neural networks. These numerical methods are based on iteratively improving an existing control policy via computing some gradient and updating the parameters. In this project, we investigate the usefulness of local search for solving the optimal distributed control (ODC) problem and design a set of one-shot and sequential local search methods for solving ODC either precisely or approximately (depending on how difficult the instance of the ODC problem is). To this end, we first study the topological properties of the feasible set of the ODC problem for systems with known models, i.e., the set of all stabilizing distributed controllers ( or control policies). We analyze how many disjoint (connected) components this set has and how non-convex each component is. We study how the structural properties of the system as well as the communication architecture of the controller affect the topological properties ofODC. Using this analysis, we characterize how hard each sub-class of ODC problems is, how many communication channels are indeed among the local controllers to make the problem tractable, and how to design local search algorithms to find the best controller possible. Our mathematical framework combines local search with a homotopy technique to avoid becoming stuck at poor local (sub-optimal) solutions. For systems with incomplete knowledge about the model, we use reinforcement learning and first study how local search for policy update affects the perfonnance and then design better learning techniques for finding a near-globally optimal distributed controller in this setting. We perfonn case studies on real-world systems with DoD applications (such as control of a network of autonomous agents to cooperatively perfonn a task). The proposed approach is highly interdisciplinary and combines control theory, non-convex analysis, algebraic geometry, homotopy, graph theory, machine learning, and numerical methods. The outcome of this project is a set of efficient computational methods for the synthesis of large-scale complex networks and their associated communication architectures. This project has a major impact on Applied Mathematics and Engineering by significantly advancing the areas of complex networks, control theory, and nonlinear optimization.less","446,349",2020,2023
0,Nonlinear Dynamics and Distributed Control for Soft Robot Locomotion Research Topic: 1.0 Mechanical Sciences: 1.3 Complex Dynamics and Systems,United States Department of the Army,to Oliver O'Reilly,"The long-term goal of the proposed work is to develop models and associated control schemes for a soft robotic system that is designed to locomote on a range of surfaces. In order to advance understanding of the robot's dynamics, the design and fabrication of the robot will be intimately linked to the modeling and control efforts. This synthesis is motivated by the complementary needs of modifying the robot design so as to improve the fidelity of the models and minimizing the sensor requirements needed for a control scheme. The latter scheme features networked sensors and control that achieves synchronization and other global patterns using local connections. The aforementioned control scheme has the potential to advance the state of the art in soft robotic locomotion. However, before it can achieve its potential, a complementary set of questions needs to be addressed and the specific scientific issues the proposal addresses include the following: (i) What frictional laws and reduced-dimensional theories in mechanics (e.g., elastic rod theory, shell theory, plane-strain linear elasticity) best capture the mechanics of soft robots limbs, typical contacting substrates, and their tribo-elastic interactions? (ii) What are the natural boundary conditions that govern unilateral contact, and how are these influenced by the adhesion and dissipation arising from inelastic deformation or stick-slip behavior? (iii) As in natural organisms, how can friction and adhesion be actively tuned to control the tribo-elastic interactions of soft-rigid or soft-soft contacts and support dynamic locomotion or robust grasping? (iv) In the area of dynamics and control of a soft robotic system with distributed sensing and actuation, to what extent can the natural dynamics of a soft, flexible structure be exploited in its closed-loop operation? And (v) how might one apply tools from the control of networked systems to design a feedback control system for a soft machine with many spatially distributed sensors and actuators? The team at UCB will construct a hierarchical modeling framework to describe legged locomotion using nonlinear dynamics and continuum mechanics in a manner conducive to control. A hierarchy of three mathematical models will be developed featuring thermo-mechanical rod theories with a parallel effort on computer animations of the complex motions predicted by each model. Complementing this work, the team at CMU will perform an empirical and theoretical study of tribological interactions for ground contact with a soft robot limb. Because of their low mechanical rigidity, soft-bodied organisms and robots undergo significant deformation and conform to surfaces with which they make contact. This unilateral contact occurs over large areas of the body surface and introduces tribological effects that can strongly influence motion, power consumption, and internal stress distributions. Finally, the team at UMD is the design and implementation of a distributed nonlinear controller for legged locomotion using sensor feedback. This task will utilize the dynamic models from Task 1 and the soft-robot testbed constructed in Task 2. The focus is on a distributed estimation and networked-control framework with a coupled oscillator model for coordinated leg motion and hybrid spine control of intrinsic curvature, curvature, and geometric torsion. The project will develop high-fidelity, dynamic models for nonlinear control of a highly deformable body. These models will be far more sophisticated than those currently used in soft robotics. Indeed, since undulatory motion has many more degrees of freedom than traditional locomotion in robotic systems such as the robotic cockroach, a hierarchy of state-space models with clearly defined force inputs is proposed for analysis and control.less","360,000",2016,2019
