,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,A compact continuous matter wave accelerometer,United States Department of the Navy,to Paul Hamilton,"A compact continuous matter wave accelerometerAccelerometers based on matter wave interferometers are typically complex devices requiring alarge volume to accommodate the free fall of atoms and complicated systems to control multiplelasers for cooling, interferometry, and detection. The most sensitive devices use pulsed atomicfountains which have significant dead time and low bandwidth. In this proposal we willimplement a proposed method based on optical detection of Bloch oscillations using ytterbiumatoms trapped in an intracavity optical lattice. Demonstration of this technique will pave the waytowards a simple, compact, continuous, and high sensitivity accelerometer. Compared to otheratomic accelerometers which measure a phase, this sensor has the added benefit that it directlyconverts an acceleration into a continuously measurable frequency. This has clear advantagesfor inertial navigation. Light pulse interferometers also suffer from aliasing of vibrationscommensurate with the pulse separation time. The ability to make a continuous measurementwill eliminate this source of technical noise. Finally, the proposed sensor protocol is simple ~laser cooled atoms are loaded into an optical lattice and the output light of the optical cavity iscontinuously recorded.This proposal will extend the PI~s postdoctoral work demonstrating the first optical cavity basedatom interferometer. Traditional atomic fountain interferometers have improved sensitivity byincreasing the duration of free fall, with lengths now up to 10 meters. Further increases presentsevere engineering challenges. Using atoms trapped in an intracavity optical lattice addressesthis in a scalable manner. Even though the effective separation of the interferometer arms is halfan optical wavelength, trapping the atoms allows much longer coherence times. For example thephase difference in an interferometer with ytterbium atoms, trapped and separated by a singlesite in a 532 nm optical lattice, held for T = 5 second, is 40,000 radians. Shot noise limiteddetection of this phase due to gravitational potential energy between lattice sites for 1,000,000atoms gives better than a part per million sensitivity in a single measurement. Coherence timesin optical lattices for over ten seconds have been demonstrated while an equivalent free fallwould require a 500 meter apparatus!While the demonstration in this proposal will utilize an apparatus typical in size for laser coolingexperiments, there is a very clear path towards miniaturization since the actual interferometryregion will be less than a cubic millimeter. An atom chip trap with integrated optical cavityoptics could push the size to cubic centimeter scales. Ultimately one could imagine using highfinesse optical fiber cavities for a truly compact multi-axis sensor.less","490,934",2017,2020
0,Real-time Multimedia Communications in Highly Mobile Networks.,United States Department of the Navy,to Stephanie Alenander,"Innovative Concepts will develop a communication system that will be deployed on the Loitering Electronic Warfare Killer (LEWK) UAV platform. Innovative Concepts in conjunction with the University of California Los Angeles (UCLA) will determine the mosteffective ad-hoc network protocol that will support a highly mobile network architecture in a tactical environment. Specifically, our team will develop a portable open system architecture for a highly mobile, efficient ad-hoc communication protocol thatwill support the LEWK program. Due to the limited bandwidth to carry network control traffic and the dynamics of mobile nodes, conventional routing protocols are not suitable for application in tactical networks. In Phase I of the STTR, InnovativeConcepts investigated the various mobile network architectures and routing algorithms that could be suitable for operation in a highly mobile tactical environment. Our investigation revealed the existence of extensive research in the area of ad-hocnetworks both in academia and in the wireless industry. The characteristics shown to be required by the ad-hoc networking research (connectivity, preventing congestion, frequency management, mobile routing, quality of service, security, multicasting, andaddressing) substantially correspond with the requirements and characteristics of the highly mobile tactical networks described in this proposal Once we select and successfully demonstrate an ad-hoc algorithm that meets all the criteria/specificationsdescribed in this proposal, Innovative Concepts will take the next logical step and port that protocol to our IDM TechnologyT offerings. This would allow us to fly, float, or move across any type of terrain in any type of vehicle to demonstrate the abilityof the concept to make and break networks. This actual demonstration of mobile connectivity would be the most significant result of our efforts during Phase II. The demonstration would identify the network topology, control of routing of data throughoutthe network, and how to optimize the protocol.Since IDM TechnologyT is currently deployed on all Army aviation platforms, F-16s, EA-6Bs, and JSTARS just to name a few, adding ad hoc networking capabilities is the next logical enhancement to developing more versatile communications systems for our warfightersless","490,811",2002,2003
0,Compact High-Frequency Antennas,United States Department of the Navy,to Rod Waterhouse,"In this Phase II STTR project, the team of Pharad and the University of California, Los Angeles will build upon our successful Phase I theoretical and experimental proof-of-concept demonstrations to design, fabricate and test ruggedized antenna assemblies integrated into radio-carrying backpacks capable of supporting HF radio communications. The antennas will be based on novel technologies capable of significantly shrinking man-portable HF radiators. In the Base Effort we will rigorously model the HF antenna, fabricate several prototypes and test their RF performance, compare the performance with conventional HF antennas, theoretically investigate their SAR performance, and develop a fully integrated version of the ruggedized HF antenna within a man-pack. In the follow-on Option effort, we will facilitate the transition of our technology to the Navy fleet by undertaking full RF and environmental testing of the new HF man-pack antenna. The testing will comprise full electromagnetic measurements, a comparison with conventional HF antennas, and an experimental validation of the antenna SAR performance. In the Option we will also evaluate the environmental performance of the antenna and fabricate pre-production models for delivery to the Navy. These ruggedized HF man-pack antenna assemblies will be TRL 8 electromagnetically and environmentally compliant radiators ready for field testing.less","489,006",2007,2009
0,A NEW DESIGN OF VERTICAL THIN FILM TRANSISTORS FOR HIGHLY FLEXIBLE ELECTRONICS AND ELECTRONIC SKIN,United States Department of the Navy,to Xiangfeng Duan,"Flexible thin-film transistors (TFTs) are of central importance for diverse electronic and particularly macroelectronic applications. The current TFTs using organic or inorganic thin film semiconductors are usually limited by either poor electrical performance or insufficient mechanical flexibility. Here we propose a new design of highly flexible vertical TFTs (VTFTs) with superior electrical performance and mechanical robustness. By using the graphene as a work-function tunable contact for semiconductor thin films, the vertical current flow across the graphene-semiconductor junction can be effectively modulated by an external gate potential to enable VTFTs with a high on-off ratio. The concept of VTFTs can offer several combined advantages not readily possible in conventional planar TFTs. First, with the design of graphene-semiconductor heterostructure based VTFTs, the ultra-short channel transistors (typically <100 nm as determined by the thickness of the semiconductor thin film rather than by lithography) can be readily created by using low resolution lithography to afford a delivering current greatly exceeding that of the conventional planar TFTs. Second, the vertical (out-of-plane) charge transport across the large area vertical junction makes the source-drain current much less affected by the in-plane cracks in the semiconductor thin films to afford unprecedented tolerance to in-plane cracks. The unique vertical transistor architecture can therefore enable ultra-short channel devices with very high delivering current and exceptional mechanical flexibility. Within this proposal, we will evaluate and optimize the frequency response of such VTFTs by exploring different semiconductor thin films with variable band offset and/or film thickness, with a goal to demonstrate 10-GHz transistors/circuits using 10-?m resolution lithography; we will develop solution processable VTFTs for highly flexible integrated electronics over large area plastic substrate; and we will further develop a conductive micro-structure air gap dielectric to integrate with the VTFTs for the creation of highly sensitive electronic skin for static and dynamic pressure mapping/tracking. The unique design of VTFTs simultaneously addresses two most critical challenges (low delivering current and insufficient mechanical flexibility) of conventional planar inorganic TFTs and can enable a new generation highly flexible electronics with exceptional electrical performance and mechanical robustness. The device structure and the fabrication approach is intrinsically scalable and can be readily extended to a wide range of semiconductor thin films, including the solution processable ones, to enable a low-temperature, low cost process to high performance VTFTs on a plastic substrate. It can therefore define a new pathway to high performance macroelectronics, and impact broad areas of existing applications and enable a wide array of flexible, wearable, degradable or disposable electronic systems for computing, sensing/monitoring, communication, storage, displays, and more. The integration of the VTFTs with unique conductive microstructure air gap dielectric can enable a new generational electronic skin with unprecedented sensitivity, flexibility and robustness.less","480,194",2016,2017
0,Crosslinked PVDF Terpolymers and Nanocomposites,United States Department of the Navy,to Qibing Pei,"ABSTRACT:The demand for high-performance energy-storage devices is rapidly growing thanks to increasing deployments of advanced electronics, electric vehicles, and power systems. Among the various electrical energy-storage devices, polymer thin-film capacitors possess the combined advantages of high power density, mechanical flexibility, and low-cost large-area processability.They are already used in certain electronic devices and power systems. The state-of-the-art capacitor films represented by bi-axially oriented polypropylene exhibit high charge-discharge efficiency. However, its energy density is rather low, limited by the low dielectric constants of the polymers. Since capacitors can take up more than 25% of the volume and weight of electric power systems, increasing the energy density of the thin-film capacitors would directly translate into reduction of the volume and weight of the power systems.Poly(vinylidene difluoride)-based polymers, are among the best known polymers with high dielectric constants. Relaxor ferroelectric poly(vinylidene difluoride) terpolymers are particularly interesting for high-energy-density thin-film capacitors thanks to their relatively low polarization hysteresis and dielectric loss. Moreover, these polymers have also been suggested for otherimportant applications including solid state cooling, non-volatile memory, and electromechanical transduction. However, the terpolymers also exhibit critical problems including a low glasstransition temperature which leads to high dielectric loss and rapid failure at elevated temperatures.Nanocomposites incorporating high dielectric nanoparticles have been extensively investigated to further increase the dielectric constant and thus energy density of the terpolymers. However, the increased dielectric loss and diminished breakdown field strength often overwhelm the gain in dielectric constant.We propose an integrative approach to synthesizing poly(vinylidene difluoride) terpolymer nanocomposite with chemically modified polymer matrix and uniformly dispersed nanoparticles.The introduction of chemical modification to the polymer structure will facilitate spontaneous polarization to lower the hysteresis loss of the polymer matrix. It also enhances the thermal stability of the polymer and lowers the dielectric loss at elevated temperatures. The nanoparticle fillers will be introduced using an innovative chemical approach to effect uniform dispersion of the nanoparticles at high loading content and suppress aggregation-induced dielectric loss anddielectric breakdown. The project aims to demonstrate dielectric nanocomposite films with high dielectric constant, high breakdown field strength, low charging/discharging loss across a broad temperature range, and high energy density.The project will also investigate electrode materials that can be applied over large areas of the nanocomposite films at low cost, can enhance fault tolerance to increase the long term operational stability of the thin film capacitors. The new materials will be further investigated and modified as necessary for other DoD-important applications including thermal and electromechanical devices.The proposed research should lay the scientific foundation for the synthesis of dielectric composites with high-volume loading and uniform-distribution of nanoparticles. It will experimentally validate the synthetic approach to provide a new generation of dielectric materials for high density energy storage and high-power discharging. The scientific approach could be adapted for the development of new composites with far reaching applications for the national security and defense.less","465,564",2019,2022
0,Stochastic Resonance and Perceptual Decision Making Under Inattention,United States Air Force,to Hakwan Lau,"Recent findings suggest that in the unattended periphery, noisy processing leads to heightened perceptual confidence, as well as a more liberal detection bias. To that end, the objective of this project is to develop a formal model that relates these findings to the phenomenon of stochastic resonance, i.e. how increased noise can paradoxically promote detection of a signal.less","452,039",2015,2018
0,Mass and Charge Evolution in Electrospray Plumes for High Delta-V Thrusters,United States Air Force,to RICHARD WIRZ,"The objective of this research is to investigate the plume evolution of a single emission site for both droplet-dominated and ion-dominated operating conditions, through experimental work using quartz micro balances to measure the mass flux of electrospray plumes, and computational modeling. This will allow the plume evolution to be examined in a canonical experimental and computational construct using a combination of experimental measurements, analytical life modeling, and physics-based computational modeling.less","450,000",2021,2024
0,Interface Physics and Applications in Topological Insulator-based Magnetic Heterostructures,United States Department of the Army,to Kang Wang,"Th e proposed research will create novel TI- based magnetic heteostructures, and investigate their properties as well as their related interfacial physics. The proposed research will carry out three main tasks: ( 1) Growth of TI/magnetic heterostructures for understanding the fundamental physics of both the spin-orbit interaction and the magnetic exchange coupling across the interface of TI-based magnetic heterostructures. These will include: Prepare high-quality TI/FMI, TI/AFM and Tl/ AFM/FM heterostructures with atomically sharp interfaces by using molecular beam epitaxy (MBE); Design modulation Cr-doped TI/magnetic TI/TI systems with accurate magnetic doping profiles in order to understand the topological nature of the giant SOT and its relations with topological surface spin-momentum locking mechanism and magnetic interaction range; Fabricate double-gated devices and realize electric-field-controlled SOT and magnetization switching in TI/magnetic TI heterostructures; Perform a comprehensive study to find the suitable (magnetic) TI/FMI (e.g., YIG) heterostructurcs for the realizations of high TC and giant SOT at room temperature. (2) Understanding of interface effects of SOC and SOT and enhancement of the TI interface-assisted giant SOT for room-temperature operations. These will include: Use the state-of-art magneto-transport measurements and non-linear magneto-optical Kerr effects (MOKE) to investigate the interfacial magnetic exchange interaction and the spin-polarized surface current in the TI/FMI system; Carry out extensive studies to investigate the effect of AFM materials on the adjacent TI band topology as well as the effects of TI's giant SOT on the AFM-based phenomena; Design and construct TI/ AFM/FM trilayer structures for enhancing the spin transfer efficiency and realizing possible magnetiz.ation switching in ferromagnetic materials mediated by the AFM layer; Apply ultrafast pump-probe optical technique to study and characterize the dynamics of SOT in TI/AFM (either through FM coupling or direct read out by optical means). (3) Investigation of other uncovered properties related to SOC. These will include: Determining THz properties of TI/ AFM spin waves; Study SOT-induced coherent spin-wave or superfluid spin transport dynamics in TI/FM (AFM) heterostructures; corroborate time and frequency domain data; Further investigate other uncovered high-energy physics properties related to relativistic SOC using our materials and structural platforms established in Task I.less","450,000",2015,2018
0,Bacterial-Inorganic Hybrid Materials,United States Department of the Navy,to Yu Huang,"Microbial electrochemical systems, based on electrogenic bacteria, are of increasing interest fortheir exciting potential in biorem""""ediation, biosynthesis, and bioenergy generation. Microbial fuel cells (MFCs) also represent a promising approach for sustainable en""ergy and harness power from using metabolic activity of microorganism to convert the chemical energy into electrical energy. However"", the practical application of MFCs or microbial electrochemical systems has beenseverely limited by a major technical issue - thei""""r low power densities. To harness the microbial systems for efficient bioenergy generation, effective technical approaches need to b""""e developed and advanced to promote the power output of MFC.Here, we propose to tackle the challenge by fundamentally and systemat""ically exploring thesynthesis of novel bacteria-inorganic hybrid materials to increase the MFC power output to a practically releva""nt level. We will systematically explore the potential use of microbial-inorganic hybrid system as a novel type of biomaterial, and"""" seek for the enhancement of their electrochemical performance. Specifically, we intend to: (1) use inorganic nanomaterials (semicon""""ductor ormetallic nanoparticles, or fullerene/carbon nanotubes/graphene) to functionalize the modelmicrobes (Shewanella onedensis"""" MR-1 and Geobacter sulfurreducens PCA) and eventually todevelop a Bacteria-inorganic hybrid biomaterial, through either co-culture"" approaches by in situ reduction of semiconductor or metal onto or self-assembly with the bacteria; (2) use novel in situ microscopi""c imaging techniques to investigate the attachment, nucleation, growth, and assembly of inorganic nanomaterials on the living microb""ial template cells and to provide fundamentalguidelines for better preparation of bacteria-inorganic hybrid biomaterials with contr""olled composition, morphology, and position; (3) design and optimize the assembly of hybrid biomaterials into electrode in a fuel ce""ll device for high efficient MFC development; (4) explore various potential approaches for harvesting the bioenergy from the bacteri""a-inorganic hybrid system, using primary results from the fundamental on-chip studies of Shewanella and Geobacter for their conducti""""ve and electron transfer mechanisms.Our group has vast experience across biomaterials, chemistry, electrical device engineering, i""maging and materials science. This unique combination of expertise brings a new set of capabilities into the field of biogenic-non-biogenic hybrid material system and places us in aunique position to carry out the proposed studies. A successful conduct of the pro""posed studies will lead to the development of a new class of bio-materials, elucidation of the fundamental mechanism governing the c""""harge transport and other interactions across the bacteria-inorganic interfaces, and establishment of the important intellectual und""erpinnings for engineering highly efficient microbial assemblies to greatly improve the efficiency and power output of MFC systems. The development of highly efficient bacteria-inorganic hybrid bio-materials can also offer a more efficient pathwayto extended power generation for extended naval operations.less","450,000",2017,2017
0,Voltage Control of Magnetism in THz Regime via Magnon-Phonon Coupling,United States Department of the Army,to Gregory Carman,"There is currently a high level of interest in using magnetic systems in the THz regime for applications like transduction, electronic filtering, and logic. However there are two main problems prohibiting advancement in this field. The first is a lack of fundamental knowledge concerning magnon/phonon coupling at THz frequencies. The second problem, related to the first, is that traditional ferromagnetic systems have a frequency response limited to the low GHz range. To address both of these problems, we propose to investigate a class of magnetoelastic antiferromagnetic materials that offer THz operations using voltage-induced strains provided by a piezoelectric layer, i.e. phonons to control magnons. Specifically, we intend to fabricate nanoscale magnetoelastic antiferromagnetic elements onto thin piezoelectric films. A dynamic voltage applied to the piezoelectric material produces THz strain oscillations in the antiferromagnetic elements causing magnetic reorientation attributable to magnon/phonon interaction. This new approach provides an energy efficient technique to reorient magnetic states at THz frequencies essential for future applications. In this proposal, we present a three-step plan to understand the dynamic magnetoelastic response of a heterogeneous antiferromagnetic material. The plan consists of 1) fundamental modeling, 2) material development, and 3) testing/evaluation of a strain-mediated voltage- controlled heterogeneous antiferromagnetic material. The proposal relies on an experimental program that is informed by sophisticated modeling rather than following a Òmake-it-and-test-itÓ approach. Developing a new magnetoelastic antiferromagnetic material is outside the scope of this proposal, rather we focus on evaluating the dynamic response of existing materials with known magnetoelastic coupling. One such material is the y-phase AFM alloy Fe50Mn50 producing giant magnetostriction (800 ppm) at room temperature. Finally, the testing phase consists of two components: 1) sophisticated national lab-based testing to evaluate spin states with atomic specificity, and 2) university-based benchtop testing to demonstrate picosecond reorientation. The proposed research represents one of the first investigations into the magnon/phonon coupling behavior at THZ frequencies using antiferromagnetic materials. Understanding the complex dynamics through modeling, fabrication and testing provides a clear path to explore fundamental physics in the context of new and interesting application spaces. Namely, the research proposed here will enable 1) new classes of THz electronic devices and 2) new computational methods verified with experiments, and 3) a fundamental THz magnon/phonon interactions. This work has the potential to provide a major shift towards cheaper and aster electronics devices in future applications.less","450,000",2017,2020
0,Statistical Method and Theory for Privacy and Fairness in Trustworthy Artificial Intelligence,United States Department of the Navy,to Guang Cheng,"Project SummaryApproved for Public ReleaseResearch problem and objective Trustworthy AI problems nowadays arise from a wide range of, industries (mission critical or not) such as Financial and Healthcare industries (medical institutions want to collaborate without,concerns on data privacy), AI hiring (female job applicants are unfairly treated in video interviews), and Auto-driving (insufficien,t data from corner cases in training environments). Therefore, it is not surprising that governments have announced stricter and str,icter regulations on AI such as the famous ``General Data Protection Regulation'' in EU. The next generation of artificial intellige,nce should be driven by trustworthiness, beyond performance. This will lead to paradigm shift in methodological and theoretical stud,ies of AI. Technical approachesThe theme of this proposal is to build trustworthy AI systems using either data-centric or algorithm-,centric solutions. Our proposal consists of three projects exploring privacy and fairness aspects of trustworthy AI. The first two p,rojects deal with differential privacy achieved by either traditional algorithmic approaches or modern data-centric approaches, whil,e the last project develops a theoretical benchmark for fair classification, together with user friendly algorithms. In this proposa,l, several statistical models are considered including linear regression, nonparametric regression/classification and deep neural ne,tworks. With a rapid development of machine learning, plentiful information can be predicted from massive data. Meanwhile, data priv,acy has drawn ,ramework of DP, we focus on an important but much less studied scenario that datasets need to be partially privatized. In this scena,rio, the conventional privacy-preserving approaches, such as noise injection and shuffling, will no longer work. To this end, we pro,pose a series of algorithmic solutions in Project 1.To complement algorithmic solutions, we consider protecting privacy using a data,-centric approach, i.e., synthetic data generation, in Project 2. We?ll produce artificially created data sets that remove individua,l information but still retain similar statistical information as the raw data sets. Despite numerous synthesis algorithms, we still, lack a theoretical understanding of how the generation of synthetic data affects the utility of downstream machine learning tasks.,This motivates us to develop statistical learning framework for the analysis of synthetic data. Machine learning algorithms are wide,ly integrated into high-stakes decision making processes, such as in job application and criminal prediction. However, empirical stu,dies have shown that most existing algorithms focus on performance, retaining or even amplifying implicit unfairness in historical d,ata. There are growing ethical concerns on the machine learning algorithms, and official institutions and organizations advocate con,sidering fairness in AI practice. The last project is devoted to establish a theoretical benchmark for fair classification algorithm,s, based on which user friendly and large scale algorithms are developed with guaranteed statistical optimality.Anticipated outcomes,We will develop user-friendly publicly available software as Tensorflow library or PyTorch. Their performance will be thoroughly eva,luated using different real-world data sets. We will summarize our findings in publications.Impact on DoD capacitiesThe U.S. Dept. o, privacy and civil liberties. The proposed research into the theoretical foundation of privacy and fairness in AI ensures a trusted,AI ecosystem in ONR.less","450,000",2022,2025
0,Towards Automatic and Scalable Neural Network Verification,United States Department of the Navy,to Cho-Jui Hsieh,"Although neural networks have achieved remarkable performance in many important tasks, their black-box nature often leads to safetyconcerns in mission-critical applications, such as autonomous control, sensing and decision-making systems. Neural network verification methods are designed to test whether the behavior of a model is provably consistent with certain user-specified properties suchas robustness. Further, training with the bounds provided by neural network verification can lead to networks with certified properties, such as certified robustness. Despite being an important research area in the past four years and having successfully applied to verify small networks (e.g., ACAS Xu airborne collision avoidance models, MNIST/CIFAR models), the current approaches have limited scalability and are not flexible enough to handle general neural network architectures and realistic specifications. Further, current approaches need to re-derive and re-implement the verification methods when handing new architectures, making them hard to applywithout sufficient knowledge in neural network verification. Building on top of the state-of-the-art neural network verification software, Alpha-Beta-Crown, which was developed by the PI's team and won the 2021 International Neural Network Verification Competition (VNN-Comp), the proposal aims to develop novel automatic and scalable neural network verification algorithms to address the above-mentioned challenges. The verification algorithms will lead to an easy-to-use software to enable neural network verification for a wide range of applications. Furthermore, equipped with the new verifiers, a family of theoretically-founded certified robust training methods will be developed to obtain certifiably robust or safe models.less","450,000",2023,2026
0,Integrating AOG and DNN for Human Activity by Learning from Small Examples,United States Department of the Army,to Song-Chun Zhu,"Objective. We propose to develop a unified framework for integrating hierarchical compositional And-Or Graph (AOG) models and Deep Neural Networks (DNN) for human activities understanding in videos. The new representation will enable learning complex knowledge about human activities (3D poses, attributes, actions. interactions with contextual objects, and causal effects of actions etc.) from small examples through interactive Query-Answer (QA). The unified framework will achieve the following three properties: (i) Combining the strengths and benefits of DNN and AOG. AOG is a hierarchical and compositional graph with interpretable nodes representing explicitly the spatial decomposition of human body in parts and their kinematic dependencies, the temporal decomposition of activity in actions and interactions with objects, and the causal relations between actions and object status (i.e., fluents) changes. We further augment the AOG by associating attributes with nodes at all levels of the hierarchy: appearance attributes for dressing styles and geometric attributes for concurrent actions. The DNNs are known to have rich features, though mostly implicit and not directly interpretable, which leads to improved performance on complex data through end-to-end training. (ii) Learning from small examples through weakly supervised learning and QA. We will disentangle the nodes in DNN by imposing some regularization terms to make the nodes more interpretable, and thus make tight and sparse connections between the DNN nodes and AOG nodes. The improved interpretability will enable semantically meaningful communications between the nodes in the representation and human users, and thus we can grow the AOG to represent complex knowledge. (iii) Effective inference and information fusion. Technical Approach. The proposed work can be divided in three tasks: (i) Task 1: Integrating AOG and DNN with bottom-up and top-down inference. Given an image or short video, the output for activity understanding is a parse graph whose nodes are derived from the AOG and grounded on DNN features. Each node in the parse graph (its score or log-probability) is contributed by a, §, y-processes, and the weights of these processes vary due to occlusion, small resolution and hidden fluents. It is crucial to have the right credits/penalty assignment during the training stage for the success and failure among these pathways. (ii) Task 2: Learning human object interaction and object fluents change. In most daily activities excluding some sports and dance, human actions are goal-guided to changing certain fluent of some objects in the scene. Therefore we will model human object interactions, track the objects under manipulation, and detect the changing fluent. More specifically we will train generative AOG + DNN model to represent the object change of appearance (e.g. pushing a button to turn it on), geometry (i.e. blowing a balloon), and topology (i.e. cutting an apple). (iii) Task 3: Tightly coupling AOG and DNN and learning through weakly supervised QA. In contrast to simply channeling DNN feature to AOG nodes, we impose new loss functions to disentangle DNN nodes and to make them more interpretable and tightly coupled with the nodes at multiple levels (granularity). Then we will grow the AOG to add new concepts encountered in video by QA and weakly supervised learning. The QA will utilize contextual information, such as ""what is the left hand is touching"". Outcome and Impact. The proposed work has immediate impacts on a range of DoD missions, including persistent ISR in video surveillance and information gathering, fusion and retrieval. To support these applications, we target a range of domain tasks (i) Joint 2D/3D human pose, parts and attribute recognition on large-scale datasets; (ii) Joint inference of actions and object fluent changes; and (iii) Inferring the underlying tasks and goals of the humans in video and predicting next actions.less","449,998",2018,2021
0,"Coordinated Radar, Optical and Satellite Analysis of Plasma Sheet-Subauroral Ionospheric Coupling via Meso-Scale Flow Channels",United States Air Force,to Yukitoshi Nishimura,The objective of this study is to develop understanding of subauroral polarization streams (SAPS) to include dynamic coupling with the magnetosphere. They will investigate how plasma sheet flow channels affect density and flow dynamics by determining influences of plasma sheet flow channels on SAPS structure and dynamics. Determination of the evolution of plasma density structures will lead to the identification of the plasma sheet flow channels and enhanced ring current populations that drive transient SAPS flow enhancements.less,"448,865",2015,2018
0,Transmission of information from hair cells to auditory neurons,United States Department of the Army,to Dolores Bozovic,"Information theory has been applied to the field of neuroscience, in an attempt to explain how external signals are encoded and transmitted between neurons. Spike train recordings were analyzed to determine whether information about an incoming stimulus is reflected in the firing rate, timing of individual spikes, or other statistical measures. In a number of systems, it was shown that neurons transmit information at rates approaching physical limits, reaching near optimal performance when signals detected have a statistical structure that reflects the outside world. Prior studies of information transmission in the auditory system were mostly done in vivo. We propose rather to isolate the sensory epithelia and study the transmission of auditory information in vitro. We aim to apply mechanical stimulation directly to one hair cell bundle, while performing electrophysiological measurements on the cell soma, and on the innervating neurons. Our goal is to determine the information content in hair bundle response, somatic response, as well as that of the auditory nerve fibers. Further, we aim to understand how information from multiple hair cells is integrated, in systems that exhibit convergent innervation.less","446,052",2019,2022
0,A Biomimetic Approach to Designing Functional Structures with Nanoscale Precision,United States Department of the Navy,to Yu Huang,"Controlling the morphology and assembly of nanomaterials with high precision has always been a focus of fundamental research and applied studies due to the strong size- and morphology-dependence of properties at nanoscale. Using biomolecules to exploit small energy differences based on surface bonding or molecular adsorption biological systems can gain control in most aspects of the material formation process, obtaining superior functions unseen in artificial materials. However, the limited molecular-level understanding of the specific interactions between biomolecules and materials and their influence on the material growth physics pose the main challenges in successful translation of biomimetic principles to in vitro engineering of material structures with nanoscale precision and high functionality. In this project, we propose to understand these fundamental challenges through theoretical and ex-situ and insitu experimental studies, and to formulate globally applicable biomimetic principles that can guide the production of (nano) material structures with predictable morphology and composition to deliver superior functionality. Pt-Ni nanocatalyst, wherein a small change in the morphology or the atomic arrangement near the surface can lead to significant property modification, will serve as an initial model system to refine molecular-surface interactions in order to achieve structures with optimal performance. First the phage display library will be used against Pt-Ni alloy nanocrystal surfaces to screen for specific binding sequences. The sequences will be closely examined and tested in ex-situ synthesis of Pt-Ni nanocrystals to further pin-point the binding motifs within each sequence. Further binding information can be inferred from molecular dynamics simulation which will be carried out by our established collaborators. The simulations can offer clues to understand and design binding molecules and construct crystal growth models which can lead to the production of Pt-Ni nanocrystals with predictable structure and surface atomic ordering. Measurements of catalytic activity and atomic scale structural characterizations will be used to validate and improve our hypotheses and theoretical models. And in situ observations of Pt-Ni nanocrystal growth under the influence of surface specific molecules will be used to obtain direct evidence for the mechanisms underlying nanoparticle crystallization as well as dynamic information that provide constraints on important energetic parameters not available through ex situ methods. It is expected that the successful execution of the proposed studies will provide unprecedented control over nanocrystal formation in the Pt-Ni system and beyond. Understanding the mechanisms of biomolecule-directed process of material formation will benefit the design of multivariate intelligence systems, bio-derived energy systems, and biomimetic structural applications. It has the potential to open up many new avenues in scientific discoveries and technological applications, and to bring great impacts on technologies ranging from sensors, chemical production and clean energy generation to environmental protection.. Specifically for Navy, the success of the proposal may contribute to areas such as biominearal assisted CO2 sequestration and photocatalytic breakdown of organic pollutants in sea water.less","444,168",2016,2018
0,Pushing the Limit of Two-Dimensional Semiconductor Transistors through van der Waals Integration,United States Department of the Navy,to Xiangfeng Duan,"Title: Pushing the Limit of Two-Dimensional Semiconductor Transistors through van der Waals Integration Objective:To enable optimum two-dimensional semiconductor (2DSC)/metal contact and 2DSC/dielectric interface and create high-speed transistors from 2DSCs, with unprecedented performance. Specifically, to avoid direct lithography on the delicate 2DSC surface, we will fabricate the entire gate stack and contact electrodes on a sacrificial substrate and physically transfer them onto 2DSC with minimum damage within dielectric/2DSC interface and metal/2DSC interface.Approach:To overcome previous limitations and achieve superior RF performance, here wepropose a novel approach to fabricate MoS2 transistors with sub-100 nm gate length using a metal/dielectric stack as the self-aligned top gate, and van der Waal transferred metal as the self-aligned source drain electrodes, both of which are integrated with MoS2 through a physical assembly process without damaging the gentle and dedicate two-dimensional semiconductor (2DSC) surface. In particular, the physical assembly and vdW integration of both gate stack and contact electrodes avoid any direct aggressive processes on MoS2 to prevent any integration-induced damage to the atomically thin 2DSCs, thus ensuring pristine 2DSC/dielectric interface with little trapping states and excellent channel mobility, and nearly ideal metal/semiconductor interface essentially free of interface Fermi level pinning and with minimized contact resistance. The self-aligned source-drain electrodes minimize the access resistance and parasitic capacitance and maximize the device transconductance. SOW:Key Tasks and MilestonesYear 1: Fabrication and optimization of the gate stack, source-drain contactsand the transfer process, and development of the transfer process for transistors on silicon substrate with optimized DC performance.Year 2: Integration of the gate stack, source-drain contacts with 2Dsemiconductors for creating transistors on glass substrate withminimized parasitic capacitance and optimized RF performance.Year 3: Optimization of the van der Waals integrated 2D transistors and thecreation of RF circuits.less","442,569",2018,2021
