,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,Robust Feature Extraction from Acoustic Wavefields for Object Classification,United States Department of the Navy,to NAOKI SAITO,"We will propose and develop new methods to classify underwater objects illuminated by a synthetic aperture sonar (SAS) system, which are insensitive to and robust against geometric deformations of the objects (e.g., position changes, rotations, small shape deformations, etc.) yet sensitive to the type of object (e.g., speed of sound, density, acoustic impedance, large shape deformations, etc.). Success in this project would mean less dependence on images reconstructed by beamforming algorithms and their interpretation by humans. Our methods first construct redundant features that are robust against those deformations by computing the Scattering Transform (ST) representation of input acoustic waveforms. The ST and its variants, which cascade convolutions with multiscale/multifrequency filters followed by nonlinearities (e.g., taking absolute values of the results) and local averaging, have emerged as an alternative to the popular Convolutional Neural Networks (CNNs). Once the ST coefficients are computed, a good standard classifier (e.g., the LASSO-based multiclass logistic regression) should be able to extract a small number of critical and robust features and classify them correctly.less","390,000",2020,2023
0,Tunable IR sensing based on a plasmonic NMEMS platform,United States Department of the Army,to Juan Sebastian Gomez Diaz,"This program proposes the development of miniaturized, silicon-compatible, and spectrally selective infrared (IR) detectors operating at room temperature able to provide electrically tunable IR responses and to outperform competing sensing technologies in terms of noise and signal to noise ratio. The devices merge nanomechanical (NMEMS) resonators with nanopatterned surfaces made of gold/graphene composites to absorb IR light with desired wavelength and to quickly translate it into a DC voltage. Two different types of ultrathin metasurface absorbers will be explored to decorate NMEMS: (i) hybrid gold-graphene absorbers to provide electrical tunability of the IR absorption while preserving the full-width half maximum (FWHM); and (ii) extremely thin absorbers based on graphene nanostructures that do not mechanically load the NMEMS, aiming to reduce the IR sensor thermal mass and noise. In addition, a phase-differential interrogation scheme is proposed by exploiting a reference and a sensing unit within the same chip. This approach reduces all components of the noise (thermal, optical, mechanical, and electrical) and provides enhanced resilience to environmental factors such as temperature variations and mechanical vibrations, thus enabling the use of this technology in wearable embodiments. This program will demonstrate spectrally selectively IR detectors with a full width half maximum (FWHM)=0.25ÀÀÀÀm located at desired wavelengths in the 1-15ÀÀÀÀm range of the IR band, electrical tunability of the IR absorption up to 15%, noise equivalent power (NEP) in the 10-11-10-12 WHz-1/2 range, and speed of 100s of ÀÀÀÀs. Secondary objectives include: ¥ To unveil and assess the fundamental limits of the proposed platform in terms of responsivity, noise, power consumption/handling, and resilience to environmental factors (thermal variations, mechanical vibrations, and unwanted light). ¥ To manipulate IR light-matter interactions beyond the diffraction limit. ¥ To identify tradeoffs between device complexity and NEP, and to define a clear roadmap in the development of this emerging technology for specific applications. Advances in this technology will result in a reconfigurable, low-cost platform in which multiplexed detection is enabled by gathering dozens/hundreds of miniaturized sensors within the same chip and tailoring each of them to a different IR band. This platform can easily take advantage of neural networks and enable a wide range of applications, including the real-time tracking and analysis of substances with specific IR spectral fingerprints such as gases, metabolites, and a variety of chemicals and biological threats.less","385,610",2022,2025
0,Foundations of Image and Multimodal Data Analysis (Young Investigator Program): Spatial Memory Networks: A Machine Perception Framework for Detecting Familiar and Unfamiliar Objects in Video,United States Department of the Army,to Yong Jae Lee,"Visual object detection (automatically classifying and localizing an object in visual data) is a fundamental problem in computer vision, and has broad applicability in numerous fields including AI, defense, medicine, and agriculture. While there has been a long history of research in detecting objects in static images, there has been relatively little research in detecting objects in videos. (Most works focus instead on tracking, in which the object is manually-annotated in an initial frame.) However, cameras on robots, unmanned vehicles, wearable devices, etc., receive videos and not static images. Thus, for these systems to recognize the key objects and their interactions, it is critical that they be equipped with accurate video object detectors. Existing approaches that detect objects in video simply run a static image-based detector independently on each frame. However, due to the unique challenges of video (e.g., motion blur, low-resolution, compression artifacts), a static image detector cannot generalize well to video. Furthermore, videos provide rich temporal and motion information that should be utilized by the detector during both training and testing for improved performance. In this project, we propose a novel machine perception framework for detecting objects in video. The key contribution is a deep recurrent spatial memory network that models the long-term temporal dependencies of an object's appearance and motion at the pixel-level. By modeling at the pixel-level, our network will provide an interpretable and expressive model of video content. To accomplish these goals, our research objectives are: - Thrust I: Design the spatial memory network to model an object's appearance and motion at the pixel-level over time, and train it to detect objects in videos. Study the limitations of running a static-image detector on video, and explore how modeling long-term temporal dependencies beyond simple short-term motion cues can help detection. - Thrust II: Investigate how to expand our network architecture to detect unfamiliar objects, for which we have no training data. Study the algorithmic changes required, and how to bias the model to detect moving objects rather than static ones. - Thrust III: Explore the various ways in which our models trained for detecting objects in video can serve as a pre-processing step for downstream video applications such as video summarization, search, and annotation propagation. We expect to deliver basic research advancements through scientific publications, mathematical and learning models, and software prototypes. The proposed project entails novel technical contributions in computer vision and machine learning, and will form an integral step towards the overarching goal of object detection in video. Whereas mainstream object detection research focuses on static images, this proposal calls for a distinct emphasis on videos. Our network will be designed to model long-term temporal dependencies and motion cues, to enable the detector to learn to utilize the rich temporal and motion information provided by video. The developed video object detection models and software will be shared with the research community, in order to facilitate video analysis research and applications.less","367,171",2017,2020
0,Context-Rich Predictors for Self-Reflective Autonomy: Variational Foundations,United States Department of the Navy,to Roger Wets,"Among the numerous challenges in autonomy, many are centered around the ability to estimate the current and future state of the world, especially in new and unstructured environments. It is clear that simply relying on the current sensor data alone has severe limitations.Sensors may be too noisy, capture only parts of the environment, and say little about the future. Success of humans and animals to operate in unfamiliar and unstructured environments is due, in part, to two capabilities. First, we are able to predict the current state and even the distant future using contextual information, usually derived from experiences, as a supplement to limited sensor data. Second, we have the ability to assess the effectiveness of a prediction protocol and make adjustments when necessary. The importance of contextual information is of course widely recognized and major efforts in this domain are underwaysuch as those at the Contextual Robotics Institute, UC San Diego. In this proposal, we offer to develop new mathematical tools that will improve the predictive capability of autonomous systems and their ability to self-reect on such capabilities. Specifically, we focus on twomajor tasks:Major Task 1: Develop and analyze a broad class of variational-based nonparametric estimators and ?lters (context-rich predictors) that, in addition to sensor data, account for experiences, contextual information, and uncertainty in such information.Major Task 2: Develop variational theory and protocols for assessing, selecting, constructing, and instantiating context-rich predictors based on sensor data, experiences, and contextual information, and thereby support the development of self-reective autonomy.less","359,871",2017,2020
0,Deep Graph Models of Functional Brain Networks,United States Department of the Navy,to Ian Davidson,"Modeling activity in the human brain as a graph offers many potential uses such as the identification of bio-markers, the effects of pathologies and modeling cognitive networks. However, existing methods of creating graphs for medical imaging greatly simplifies the complex behavior in brains to the most simplest of graphs and then typically simplifies/analyzes these graphs in a single step. The end result is several significant compromises most notably the representation (the graph) is learnt independent of the analysis/computation. The deep learning approach of simultaneously learning a useful representation for a given problem will be applied to graph analysis of medical imaging. A novelty of our work is that unlike previous discriminative deep learning models for classification our models are generative learners. Our goal is directly learning a graph from the raw time series whilst also simultaneously learning a calculation/computation on the learnt graph. Most importantly our method does not learn a single graph graph structure, but rather a multitude of graph structures of different granularity. We explore three deep learning models: an auto-encoder that learns a variety of graphs of various granularity, a Siamese network to learn the graphs properties that differentiates two cohorts and finally a deep network to perform block modeling of information flow where the number of blocks can vary. Importantly we explore interpreting and explaining the results of these methods to a domain scientist using visualization.less","358,556",2018,2021
0,Principles of self-organization for resilience and control,Defense Advanced Research Projects Agency,to Raissa D'Souza,"Complex collectives display a myriad of emergent behaviors like tipping points, cascading failures, adaptation and resilience. It is increasingly important to understand these behaviors as modern systems are built on a collection of self-organizing systems at different scales, integrating socio-technical, cyber-physical, and ecosocial considerations. The overarching goal of this project is to understand underlying principles and mechanisms of self-organization and then use this knowledge for prediction, early detection, and control of complex collectives. We study three guiding principles of self-organization: (i) emergent hierarchies, (ii) social opinion dynamics, and (iii) self-organized criticality.less","300,000",2017,2019
0,Acquisition of a low-voltage Ar ion mill for site-specific and damage-free TEM sample preparation,United States Department of the Navy,to Klaus van Benthem,"Project Abstract We propose the acquisition of a low-voltage Ar ion mill for site-specific TEM sample preparation. Specifically, the instrument will be utilized for final local polishing of TEM lamellae to remove the amorphous damage layer that is often introduced during focused ion beam (FIB) sectioning. There are numerous research projects on the UC Davis campus, funded by offices of the Department of Defense (DOD), that investigate the structural, mechanical and electrical properties of advanced nanostructured materials. The unique strength of our research programs is based on the combination of materials synthesis, testing of macroscopic properties, and nanoscale characterization under simultaneous application of external stress fields. To accomplish the technical objectives of these programs we use high resolution, aberration-corrected, and in situ transmission electron microscopy techniques to determine the underlying atomic-scale mechanisms of, for instance, plastic deformation, wetting-dewetting transitions, microstructure evolution in bimodal and trimodal aluminum alloys, and electric field assisted formation of grain boundaries. To obtain clean and damage-free samples inert ion beams with energies below 500V are required, which is currently unfeasible for FIB instruments. We therefore propose to acquire an E.A. Fischione NanoMill Model 1040 instrument that will provide capabilities for site-specific broad-beam Ar+ milling at acceleration voltages as small as 50V. Utilization of an inert ion beam avoids alterations of the local chemical compositions while ion induced secondary electron detection enables polishing of specific regions of interest. The availability of the proposed instrument will complement our recently acquired FIB instrument by offering capabilities to minimize or even completely remove any remaining amorphous layers originating from ion beam damage. Existing DOD-funded research efforts on the quantitative atomic scale characterization of nanostructured materials will be supported and strengthened, while new transformative research activities will be enabled. The new capabilities provided by the proposed instrument will be integrated in our undergraduate and graduate education programs in materials science and engineering, and will, therefore, have a direct impact on the training of future scientists and engineers in fields relevant to the DOD mission.less","285,010",2015,
0,Chemically Tunable 2D Materials,United States Department of the Navy,to Kristie Koski,"Chemically Tunable 2D MaterialsSOWSynthesize 2D layered silicon telluride, bismuth selenide, and molybdenum trioxideEnhance and re-evaluate synthesis methods for large scale-up for possible applied usageIntercalate zero-valent metals into 2D materialsEvaluate adjusted material properties through characterization tools such as TEM, XRD, SEM, and AFMCreate electronic devices from 2D materials Perform in-situ TEM and XRD measurements to identify phase changes and electronic bonding changes of materialsDevelop core theories to explain physical and chemical behaviors engineered through zero-valent intercalationObjectiveDevelop new 2D layered materials with chemically tunable properties, including: (i) new opto-electronic silicon-based 2D materials, (ii) new material coatings that can change color chemically or with heat, and (iii) chemically tunable materials adaptable for a specific application such as electronic devices, optical devices, or electrodes with chemically enabled conduction and transparency.ApproachThis proposal aims to design, fabricate, and characterize new types of 2D materials with chemically tunable properties. It will build upon a technique the PI invented to intercalate zero-valent metal atoms into the van der Waals gaps of layered materials. For example, this group (in work published in 2014 and 2015) demonstrated the intercalation of copper into nanoribbons of MoO3. Heating the structures produced nanometer-scale ordering of the copper, resulting in a superlattice structure and a charge density wave. The color of the MoO3 can be reversibly tuned from transparent to blue through heat and intercalation. An advantage of the intercalation method is that it is relatively straightforward to apply it to a variety of intercalated species to many different hosts, unlike, for example, a growth technique such as molecular beam epitaxy. In addition, the proposal includes investigations of a more basic nature. Using in situ x-ray diffraction and transmission electron microscopy (as demonstrated in their 2014 paper in 2D Materials), changes in the material structures can be measured as a function of temperature which will allow explanations in terms of parameters such as lattice strain and bond energy. These studies will provide invaluable guidance for the design of future materials.Relavance/MeritThis is an excellent proposal that is likely to result in important advances in the understanding and application of intercalated species into 2D materials. It fits into the ~Beyond Graphene~ field, but goes in a different direction than much of the current work by vastly expanding the range of composition and tunability of technologically-important materials. The PI has an impressive track record, including her work as a postdoc in which she was the first to demonstrate intercalation of metal species into van der Waals gaps of 2D materials. She is only in her second year at Brown, but her group is already very productive which bodes well for the success of this project. This proposal identifies several 2D materials of technological interest (Si2Te3 for chemical sensors or night-vision goggles, MoO3 for smart windows, and Bi2Se3 as a thermoelectric material and topological insulator), demonstrates an excellent understanding of the known structure and properties of these materials, and proposes a credible route to tuning the electronic and optical properties. There are potential applications to electro-optical and electronic devices in Naval systems.less","278,900",2016,
0,"PREDICTOR - Predictive REaction Design via Informatics, Computation and Theories of Reactivity",Defense Advanced Research Projects Agency,to Dean Tantillo,"The ultimate objective of this program is to create a cyber-expert software PREDICTOR capable of interacting with a synthetic organic chemist to expedite the discovery of new chemical reactions. Propose to: (1) Design an artificially intelligent software that will store experimental reactivity data and expand its knowledge base using computer simulations. (2) Develop an inference engine, which can merge computational and experimental reactivity data as input and machine-learning techniques to evaluate whether a mechanism drawn on a cyber-canvas is reasonable and what the likely outcome of an envisioned reaction will be.less","256,404",2015,2015
0,"NEPTUNE) High Accuracy, Low Cost Ventilation Verification Tool for Testing and Commissioning HVAC Systems FY2019-000193-AS",United States Department of the Navy,to Caton Mande,"ABSTRACT: Naval Facilities Engineering Command (NAVFAC) has identified HVAC systems as critical systemsthat have consistently experienced performance issues. NAVFAC has identified Testing, Adjusting, andBalancing (TAB) of all HVAC systems as an integral component of an in-house acceptance testingprogram designed to improve quality assurance. Exposure to CO2 levels typical of buildings withinadequate ventilation has been demonstrated to significantly affect decision making performance,particularly in the areas of basic strategy and initiative. CO2 levels are expected to be higher in placeswith higher occupant densities (e.g. conference rooms), where critical decisions are often made. Basedon our experience, WCEC researchers believe that existing TAB methods for ventilation systems relytoo heavily on operator expertise, are labor intensive, and do not produce auditable raw data logs.The WCEC proposes development of an innovative ventilation rate measurement tool for TAB that isbased on the well documented method of tracer gas decay. The proposed measurement tool will bedesigned to work as follows:1. Wirelessly-communicating CO2 sensors are distributed throughout a building with a granularityas desired (e.g., each office)2. The building is filled with CO2 to a level 4-5 times that of outdoors3. The ventilation system is operated normally4. The CO2 decay is measured for approximately 20 minutes5. The automated software quickly calculates a ventilation rate for each space6. Adjustments can be made to the ventilation system, and the decay can be measured for another20 minutes, and the process is repeated until design rates are satisfied.7. The sensors are collected and used for the next building.We expect that the tool will significantly reduce the time to test and balance ventilation systems withgreatly improved accuracy. Setup for the test is simple, even in buildings with complex ventilationsystems. The zones tested need to be vacant during measurement as building occupants emit CO2,which would affect the results.WCEC has built a prototype of the tool, tested it an office building with 22 spaces, and compared theresults to measurements taken by a third-party TAB contractor. The tool produced high accuracy results,with excellent repeatability for tests conducted on three separate days.The WCEC will use the project funds for research and development of the proposed tool (includingnetworked sensors and software interface). Field tests at naval facilities will be used to quantify theaccuracy of the instrument for several ventilation systems, and compare the accuracy, functionality, andlabor and material costs of the new instrument to existing methods.less","250,000",2020,2022
0,Energy Storage for Resilient Operations,United States Department of the Navy,to Louise Berben,"The development of resilient, safe, large-scale, and long duration energy storage is critical to the mission of DoD. The operations, at both stationary and forward-deployed bases depend on availability of reliable and cost-effective energy source, and batteries ca,n provide this when coupled with renewable sources of power. At large scales, flow batteries have immense potential to address curre,nt limitations in battery lifetime and battery safety. --The proposed work will develop analyte molecules for flow batteries which a,re comprised of cheap and abundant elements that can be domestically sourced to provide security in supply chains: carbon, hydrogen,, nitrogen, and aluminum. Stability, solubility, and numbers of electrons stored per analyte molecule will be improved to maximize ov,erall energy density for symmetric configurations of flow cell batteries. The proposed work will provide a modern education to stude,nt researchers in science and engineering including veteran students. These students will be mentored on the project and have opport,unities for internships and career development, while providing scientific contributions to DoD-funded research.less","250,000",2022,2024
0,Long-Duration Energy Storage for Climate and Energy Resilience,United States Department of the Navy,to Louise Berben,"THIS ABSTRACT IS SUITABLE FOR PUBLIC RELEASEThe Department of the Navy needs long duration energy storage to develop energy and climate resilience, according to then #Department of the Navy Climate Action 2030#. At large scales, flow batteries have immense potential to address current limitations in battery lifetime and battery safety. The proposed work will develop analyte molecules for flowbatteries which are comprised of cheap and abundant elements that can be domestically sourced to provide security in supply chains:carbon, hydrogen, nitrogen, and aluminum. Charged functional groups will be included on flow battery analytes to enhance conductivity, lower resistivity and overpotential, and enhance stability of analyte/electrolyte formulations. The new analyte molecules will be benchmarked using electrochemical measurements of prototype cells. The proposed work will provide training for student researchersin science and engineering including veteran students. Veteran students will be mentored on the project and have opportunities for internships, along with professional and career development, while providing scientific contributions to DoD-funded research.less","250,000",2023,2025
0,(NEPTUNE) Safety-Assured Apprenticeship Learning for Vision-Based Control of UAS in Riverine Environments,United States Department of the Navy,to Zhaodan Kong,"ABSTRACT: Unmanned aerial systems (UAS) are expected to support small Marine Corps/SOF units in a widerange of new tactical roles, e.g., a wingman for dismounted Marines during their scouting andpatrolling missions. The project addresses some key issues impeding the future development anddeployment of such UAS. In particularly, the project aims to develop a safety-assuredapprenticeship learning framework and use it to train a vision-based UAS capable of flying insidecomplex and GPS-denied riverine environments safely and effectively.less","249,961",2020,2022
0,Multiphysics-based Autonomous Energy-Optimal Planning and Control of Multirotor Unmanned Aerial Vehicle (ONR White Paper was accepted but no tracking number was provided.),United States Department of the Navy,to Xinfan Lin,"The goal of this project is to formulate a novel multiphysics-based framework for integrated unmanned aerial vehicle (UAV) motion planning and control, and enable autonomous UAV operation for enhanced energy performance with the aid of machine learning. In our previous 2-year NEPTUNE 1.0 project, we have successfully developed and validated a multiphysical UAV model, which captures the rotor aerodynamics, motor and motor controller electro-mechanical dynamics, battery electrical dynamics, and frame rigid-body dynamics. To the best of our knowledge, this model is the first-of-its-kind in capturing all these relevant dynamics, and more importantly, their coupling during UAV operation. Based on the model, we have performed optimal UAV motion planning for basic maneuvers, e.g. straight-line hover-to- hover operation. It is inspiring to find (currently in simulation) that even for such simple maneuver, the multiphysics-informed approach could achieve 6-25% improvement in energy assumption compared with baseline. Besides these exciting findings, we have identified new critical topics to expand and materialize our new approach. The first task of this project is to establish a framework that integrates high-level motion planning with low-level control. The proposed motion planning scheme uses the actual onboard actuation, i.e. PWM command to each rotor, as the decision variables for optimization. While such practice unleashes the full potential of energy saving by exploiting the complete multiphysical dynamics, the obtained open-loop PWM command sequence is not suitable for direct real-time control due to the commonly presented disturbances and stability issues. We plan to integrate the motion planning with real-time feedback control, which regulates certain states of the UAV based on sensor feedback to realize the planned maneuver. Such high-level planning plus low-level control architecture has been a common practice in UAV control, but our new multiphysics-based approach requires a reformulation of the architecture including redefining the planning and control variables, and redesigning the low-level controller. The second task of this project is to apply the new framework for autonomous energy-efficient generic and special UAV operation in real time. First, we will develop the capability for autonomous real-time motion planning to replace the current computation-heavy offline optimization routine. This part of the research would involve establishing a library of planning sequences for different maneuvers, extracting features for different maneuver classes, and using machine-learning methods to train a real-time planning module capable of generating the motion sequence autonomously. Second, we are also interested in enabling novel UAV operation modes. One example is partial-rotor operation, where some rotors are shut off under certain operating and load conditions. Such operating mode has demonstrated energy saving potential, but would require more sophisticated control to ensure safety and reliability, which can be enabled by the proposed multiphysics-based planning and control framework. The proposed research will be collaborated with and supported by the Naval Information Warfare Center (NIWC) Pacific. We will also continue our successful experience of mentoring military students. In our NEPTUNE 1.0 project, we have trained 1 ROTC student (among others) on UAV control and testing, who is now an avionic testing engineer with the US Air Force.less","249,954",2021,2023
0,Sustainable Production of Fuels and Missile Propellants,United States Department of the Navy,to Mark Mascal,"APPROVED FOR PUBLIC RELEASE.This Program NEPTUNE research project involves the deployment of catalytic and electrochemical technologies to efficiently and economically convert renewable platform molecules into biobased, net-zero carbon fuels, with a major focus on densely branched hydrocarbons that can serve as biobased gasoline/aviation fuel blendstocks and high-energy tactical fuels. The objectives of the project are organized under the following Tasks:(Task 1) Technology development and engineering of the electrochemical production of C9-C15 isoalkane/cycloakane jet fuels: This activity describes the deployment of a simple, highly efficient electrochemical cell for the oligomerization of biogenic acetone. Acetone is efficiently derived from biomass via the acetone-butanol-ethanol fermentation or alternatively the ketonization of acetic acid. In preliminary work, we have obtained a mixture of highly branchedalkanes and cycloalkanes that are related to the products in Tasks 2 and 3 but higher in molecular weight and therefore ideal for use in aviation fuel, a renewable market that is largely underdeveloped compared to diesel-type fuels. In our first NEPTUNE project we generated electrolysis products which, after hydrodeoxygenation, showed conversion to a multicomponent hydrocarbon mixture that was comparable in specifications to commercial Jet-A. In the continuation of this project, we will further optimize the reaction parameters and scale production up to several liters for advanced fuel testing in the Problem Sponsor's Navy laboratory and by Chevron. (Task 2) Engineering the levulinic acid to C8-C9 branched alkane/cycloalkane route to gasoline-type fuels: In earlier work, we demonstrated the technical feasibility of converting levulinic acid, a platform molecule generated in high yield directly from raw biomass, into branched hydrocarbons suitable for use in gasoline. The commercial advantage of this technology is that isoalkanes, which constitute the largest consumer fuel market, are normally difficult to produce from cellulose, which has a linear carbon chain. The method involves highly efficient steps starting from plant biomass all the way to liquid hydrocarbons, with minimal hydrogen usage. Nowthat the technology has been proven at the bench, it is ready to be progressed to the next level, i.e. optimization and scale-up for advanced fuel testing and translation finally to commercial-scale production. The plan for this project is to engineer a continuous process at the liter scale to model its ultimate piloting to hundreds of liters.(Task 3) Technology development of the levulinic acid route to cyclopentadienes and therefrom to high-energy polycyclic hydrocarbons: We have recently concluded a model study of the base-catalyzed dimerization of esters of levulinic acid (cf. Task 2) to give cyclopentadienes. Hydrodecarboxylation/hydrodeoxygenation of these products leads to densely branched, super high-octane cyclopentanes. In collaboration with the Problem Sponsor, we propose here to investigate the cycloaddition of these cyclopentadienes with olefins, which will give substituted bicycloalkanes. Such compounds are related to the tactical synthetic fuel JP-10, used for example by the Tomahawk jet-powered cruise missile. A range of novel, high-energy, biobased propellants will be produced using this approach.DoD Impact: In Tasks (1)-(3) above, arguments can be made for a win for the Navy in terms not only of technological capability advancement and environmental stewardship, but also for the economics of fuel procurement, which will be competitive with that of fuels from petroleum.less","249,860",2023,2024
0,Sustainable Production of Fuels and Missile Propellants,United States Department of the Navy,to Mark Mascal,"This Program NEPTUNE research project involves the deployment of catalytic and electrochemical technologies to efficiently and economically convert renewable platform molecules into biobased, net-zero carbon fuels, with a major focus on densely branched alkanes that can serve as biobased gasoline/aviation fuel blendstocks and polycyclic hydrocarbons as high-energy tactical fuels. The objectives are responsive to key sponsor needs as described: (Task 1) Engineering the levulinic acid to C8-C9 branched alkane/cycloalkane route to gasolinetype fuels. In preliminary work, we have demonstrated the technical feasibility of converting levulinic acid, a platform molecule generated in high yield directly from biomass, into branched hydrocarbons suitable for use in use in gasoline and aviation type fuels. The commercial advantage of this technology is that isoalkanes, which constitute the largest consumer fuel market, are normally very difficult to produce from lignocellulose. The method involves highly efficient steps starting from raw biomass all the way to liquid hydrocarbons. Now that the technology has been proven at the bench, it is ready to be progressed to the next level, i.e. optimization and scale up for deployment/commercial translation. The plan here is to engineer a continuous process at the liter scale to ready it for ultimate piloting to hundreds of liters. (Task 2) Technology development and engineering of the electrochemical production of C8-C20 isoalkane/cycloakane jet fuels. This activity describes the development of a highly efficient electrochemical cell for the oligomerization of biogenic acetone. Acetone is efficiently derived from biomass via the acetone-butanol-ethanol fermentation by Clostridia. In preliminary work, we have obtained a mixture of highly branched alkanes and cycloalkanes that are related to the product in Task 1 but higher in molecular weight, ideal for use in aviation fuel, a renewable fuel market that is largely underdeveloped (compared to diesel-type fuels). A model electrochemical cell was built in a feasibility study and the electrolysis product, after hydrodeoxygenation, showed conversion to a multicomponent hydrocarbon mixture. There remains much to be accomplished in the way of system development and product analysis, but it is advantageous that there is already have a successful prototype to work from. (Task 3) Technology development of the levulinic acid route to cyclopentadienes and therefrom to high-energy polycyclic hydrocarbons. We have recently concluded a model study of the basecatalyzed dimerization of levulinic acid esters (cf. Task 1) to give cyclopentadienes. Hydrodecarboxylation/ hydrodeoxygenation of these products leads to densely branched, super highoctane cyclopentanes. In collaboration with our Problem Sponsor partner at the NAWCWD, we propose here to investigate the cycloaddition of the cyclopentadienes with olefins, which will give substituted bicycloalkanes. Such compounds are related to the tactical synthetic fuel JP-10, used for example by the Tomahawk jet-powered cruise missile. A wide range of new, highpowered, biobased propellants will be produced using this approach. DoD Impact: In (1)?(3) above, arguments can be made for a win in terms not only of technological capability advancement and environmental stewardship, but also for the economics of fuel procurement for the Navy, which will be competitive with that of petroleumless","248,377",2021,2023
0,(NEPTUNE) Energy Storage for Main Operating Bases,United States Department of the Navy,to Louise Berben,"Abstract: The goal of this project is to develop energy-dense non-aqueous redox flow batteries (NRFB) foruse at stationary bases. The relative interest in battery technologies is extremely high to theaffiliates of the Department of Defense (DOD). On average, each person uses 0.7 - 1.8 kW, andthis is equal to 420-1080 kW in a battalion (600 people). The technologies requiring batterysupport range from examples such as portable charging station of unmanned aerial vehicles(UAV), charging of hybrid vehicles and intermittent energy supply support and management tosmarter energy consumption. The attributes required of next-generation batteries are of coursehighly dependent on specific applications. Redox flow batteries (RFBs) are promisingcandidates to address current limitations in energy density, battery lifetime and battery safety.RFBs can be scaled readily based on energy needs, can safely respond to rapid changes in theload, and their long 20+ year lifetime (12000 cycles) allows them to support a base for longperiods of time before needing to be replaced. This work will explore organic analytes thatmaximize solubility and the numbers of electrons stored per molecule to maximize overallenergy density, as measured in H-cell and flow cell configurations.less","247,960",2020,2022
0,Model Predictive Control Design Incorporating Cyberattack Detectability for Buildings,United States Department of the Navy,to Matthew Ellis,"Industrial control systems (ICSs) are increasingly reliant on advanced networked communications. This trend has contributed to more, opportunities for malicious agents to exploit ICSs. Coupled with this, the complexity and sophistication of cyberattacks have risen,, which have rendered ICSs vulnerable to cyberattacks. The traditional approach for dealing with the cybersecurity of ICSs involves, fortifying information technology (IT) systems to prevent a cyber attacker from gaining access to the ICSs network. While improving, IT cybersecurity may prevent some cyberattacks on ICSs, attackers may circumvent the IT cybersecurity measures over extended period,s. Cyberattacks on industrial ICSs pose a present critical threat. IT-based cybersecurity approaches are insufficient, and control-b,ased approaches are needed. The Department of the Navy (DoN) is amongst those at risk, as it has thousands of ICSs used to monitor a,nd control facilities and buildings used to carry out or support its core missions. These ICSs referred to as facility-related contr,ol systems (FRCSs), control building utilities, electronic security systems, fire and life safety systems, and heating, ventilation,, and air conditioning systems. Disruptions in the operations of these control systems caused by a successful cyberattack may disrupt, the daily operations and take away resources from supporting the core missions. --Integrating cybersecurity considerations directly, into the ICS design is a scalable approach to this problem because having multiple procedures to protect these control systems from, cyberattacks is expensive. A direct connection exists between the detectability of cyberattacks and the control system design. Prev,ious work proved the existence of this connection for systems controlled by a linear controller using a state estimate from a linear, Luenberger observer and monitored by standard residual-based anomaly detection schemes. While the regulatory control layer usually, consists of linear controllers, the supervisory control layer typically employs a model predictive control (MPC) scheme. MPC is uni,quely suited for controlling multi-input multi-output systems subject to system constraints. While MPC is adopted in various industr,ies, integrating cyberattack detectability considerations directly into MPC design has not been extensively studied and is not a str,aightforward extension of existing results. -- In this project, we will develop and demonstrate a MPC design approach that incorpora,tes cyberattack detectability considerations. Specifically, an approach for designing the MPC will be developed that ensures that va,rious false data injection cyberattacks are detectable with standard residual-based anomaly detection schemes. The MPC design approa,ch developed in this project will be applied to prototypical simulated buildings using Energy Plus. The project MVP is the MPC desig,n approach implemented in software. Upon successful completion of this project, significant advancements on integrating attack detec,tability into MPC design will be made. The results obtained in this project will help pave the way for future work on the identifica,tion and mitigation of cyberattacks. The immediate potential benefits to the DoN are the identification of the risks posed by potent,ial cyberattacks on FRCSs through extensive Energy Plus simulations, identification of best-practices for tuning strategies for anom,aly detection schemes for cyberattack detection, and a rigorous understanding of the integration of cyberattack detection into the c,ontrol systems.less","247,332",2022,2024
0,Estimation and Uncertainty Quantification of Stochastic Systems,United States Department of the Army,to Roger Wets,"Analysts in every field face the challenge of how to best use available data to estimate performance, quantify uncertainty, and predict the future. The data is almost never Òjust right,Ó but rather scarce, excessive, corrupted, uncertain, and incomplete. External information derived from experiences, established Òlaws,Ó and physical restrictions offer opportunities to remedy the situation and should be utilized. Applications in sustainable energy, military operations, natural resources, image reconstruction, uncertainty quantification, and reliability engineering are rich with problems where decisions rely on data analysis under such circumstances. We address these problems within a framework that identifies a function that according to some criterion best represents the given data set and satisfies constraints derived from the data as well as external information. Epi-splines provide the linchpin that allows us to handle shape restrictions, information growth, and approximations.less","234,879",2012,2016
