,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,Development of Fabrication Techniques for N-Polar GaN HEMTs,United States Department of the Navy,to Umesh Mishra,"Nitrogen-polar (N-polar) gallium nitride (GaN) high electron mobility transistors with the deep recess structure have recently demonstrated exceptional large-signal performance at millimeterwave frequencies. In particular, within W-band, at 94 GHz, up to 8 W/mm of output power density has been obtained which represents a 4x improvement over traditional gallium-polar (Gapolar)devices at similar frequencies while maintaining a high power-added efficiency in excess of 27%. These observed performance benefits of N-polar GaN arise from device design advantages associated with the inverted polarization-induced electric fields relative to a Ga-polar GaN-based transistor. For millimeter-wave devices, the addition of a GaN cap layer in the device access regions provides the dual advantage of increased access region conductivity with control over dispersion. In addition to the inverted polarization electric fields which provides advantages in device design, the N-polar orientation also offers a second difference in characteristics in that the N-polar surface is more chemically reactive than Ga-polar GaN. This difference between the two orientations creates the possibility for different device fabrication approaches for N-polar GaN relative to gallium polar GaN. To date, for the fabrication of these N-polar transistors, techniques and processes which were initially developed for Ga-polar devices have generally been applied to N-polar device fabrication with minimal optimization for the N-polar orientation. In this work we will leverage the different properties of the N-polar surface to develop improved device fabrication techniques and processes which are unique to N-polar GaN.less","450,000",2020,2023
0,Advancing the Mechanism-Based Framework to Address the Silicate Corrosion Problem in Gas Turbine Tec,United States Department of the Navy,to Carlos Levi,"The proposed project will seek to advance the understanding of the thermochemical interactionsbetween exemplary CMAS compositions an,d a range of coating oxides of interest, based on thefoundation set by the protocol described earlier 16. It is acknowledged that a,full use of the Cal-PhaD databases requires a proper thermodynamic description of the relevant oxides and phases,which is rather lim,ited at the present time. However, an example of what would be feasible usingthe current TCOX10 database is illustrated in Error! No,t a valid bookmark self-reference..These quasi-ternary sections compare the expected reaction paths for YZO (Y4Zr3O12) and GZO(Gd2Zr,2O7) with melt compositions within the class 4 domain in Fig. 2(b), comprising a substantialfraction of the engine deposits. The dia,grams are for one mole of cations total so the positionalong one of the dashed tie-lines would represent the relative amounts of coa,ting oxide and melt.Note that a silicate deposit with a Ca:Si ratio of 0.71would require nearly 15% YZO to reach theonset of apatite, formation after generating first a substantial amount of fluorite. In contrast, onlyabout 3%GZO is needed to trigger apatite format,ion with fluorite following soon thereafter. Theseare thermodynamic scenarios that need complementary kinetic information, but the r,eactivity ofGZO is so high that the experimental observations are in line with these predictions. Reducing theCa:Si ratio of the mel,t to 0.21 at a constant MFA further increases the amount of YZO needed toform apatite, to nearly 30%, but only to ~5% GZO. Moreover,, the reactions with this more acidicmelts lead to the formation of ZrSiO4 (ZS) instead of fluorite or tetragonal zirconia (Z).less","450,000",2022,2025
0,Integrated Mechanism-Based Framework to Address the CMAS Problem in Gas Turbine Technology,United States Department of the Navy,to Carlos Levi,"ABSTRACT: A research program is proposed to generate the fundamental understanding and quantitative description of the mechanisms that govern deleterious CMAS interactions with oxides of interest in thermal and environmental barrier coatings (T/EBCs), and their implications in durability. The problem is sufficiently complex, owing in part to the stochastic nature of CMAS deposits andlimited relevant information on the properties and behavior of deposits and coating materials, that identification of robust solutions requires a strategy guided by ICME principles. Development of an integrated framework was initiated under a previous grant and the proposed project is intended to continue building its requisite components. It is envisaged that such approach wouldinvolve elements of (i) understanding the composition space of relevant siliceous deposits, (ii) phase equilibria and thermochemistry, (iii) the dynamic processes controlling the infiltration of molten silicates into porous TBC microstructures, and the reaction with dense EBC coatings, (iv) the mechanics governing the response of the system to cyclic thermal gradients, and (v) the processing science needed to implement the emerging engineered materials solutions. The proposed program would address the dynamics of the micro-, meso- and macro-scale processes during CMAS-coating interactions, focusing on the thermochemistry and melt dynamics. An ongoing activity on understanding quantitatively the kinetics of oxide dissolution and itseffects on melt crystallization will be extended to new materials and CMAS compositions. Of particular interest is the interplay between the flow of the silicate melt, not only into TBC segmentations, but also under aerodynamic flows on the overlying melt. The role of melt composition, already proven to be critical in both TBCs and EBCs, will continue to be investigated underthis project, with deposit compositions selected to (i) represent the relevant range of viscosities over the temperatures of interest, (ii) provide a spectrum of intrinsic melting and crystallization behaviors, and (iii) yield insight on the selection of phases resulting from interactions with the T/EBC oxide. The effect of oxide composition will be explored in the context of the MaterialsGenome Tool being developed under Navy project N00014-17-C-2034 (with QuesTek and UMN). Collaborations with other processing groups will also be pursued to explore strategies to enhance T/EBC properties via microstructure, notably the toughness of the coating. The thermo-mechanical response of CMAS-modified systems will be investigated using a unique laser-based gradient test facility developed at UCSB, in combination with computationalmodels developed under Navy project N00014-17-1-2351 (Begley). Research in this area will (i) identify the role of the thermal gradient on the penetration rate over a relevant spectrum of melt viscosities, (ii) ascertain the mechanisms arresting melt penetration, and (iii) determine the conditionsleading to transitions between different delamination modes, and the parameters that lead to minimization of damage for a given coating system and depth of penetration. The program builds upon previous ONR-sponsored work and UCSB facilities that enable the study of CMAS/TBC interactions using a variety of techniques, as well as interactions with other organizations that are addressing different components of the ICME framework. The expectedbenefit to the US Navy is an augmented science base and tools that would enable the development of improved coating materials and life prediction models. Broader benefits include an enhanced scientific foundation for high temperature materials and contributions to the training and diversity of human resources in this important area.less","450,000",2019,2022
0,Correlations in Topological Heterostructures,United States Air Force,to SUSANNE STEMMER,"In the past 15 years, topological matter has become a major focus of materials physics, resulting in an avalanche of new materials discoveries, such as three-dimensional topological insulators and semimetals. These materials host new phenomena that are generating enormous excitement for new electronic, photonic, spintronic and quantum device applications. Even richer physics is expected when topology acts in concert with strong electron correlations. Electron-electron interactions are, however, weak in most topological and Dirac materials studied to date, due to the vanishing density of states at the point-like nodes. In contrast, flat electronic bands, which are non-dispersive electronic states, have a much higher density of states, and promote strong correlations. The objective of this project to use thin films and heterostructures of known topological materials to controllably engineer such flat band states. Our approach builds on recent progress in epitaxial heterostructures of topological semimetals, such as cadmium arsenide. One approach that will be the focus of this project involves stacking of Dirac nodes that brought into proximity in multilayers. A second approach to flat bands involves non-uniform strain fields, such as those caused by dislocation arrays that form at interfaces between epitaxial layers with different lattice parameters. The periodically varying strain field acts as a pseudomagnetic field, which produces electronic states with a flat energy dispersion. The anticipated outcomes of the project are increased tunability and controllability of topological states of matter and new quantum phases and functionalities that benefit from topological protection.less","450,000",2021,2024
0,(YIP) EFFECT OF EXTREME ELECTRIC FIELDS ON THERMAL TRANSPORT IN WIDE-GAP SEMICONDUCTORS,United States Air Force,to BOLIN LIAO,"Wide bandgap semiconductors, such as GaN, Ga2O3, SiC, hold great promise for nextgeneration power electronic applications. A main limitation, however, is the requirement of efficient heat dissipation from these high-power devices. In particular, the active regions in power electronic devices with the highest temperature during operation are the same areas that withstand the highest electric field, up to extremely levels as high as 5 MV-cm. Therefore, how the extremely electric field impacts the thermal transport properties of these materials is of crucial importance for efficient thermal management and electro-thermal codesign of future devices. Surprisingly, little previous studies have focused on this important issue and it remains unclear which factors are the major contributors to the field-dependent thermal transport in wide-gap semiconductors. The overarching goal of the proposed research is to bridge this fundamental knowledge gap in materials science with a combined theoretical and experimental approach. Theoretically, we will apply state-of-the-art first-principles phonon simulations incorporating finite electric fields using the modern theory of polarization. In particular, we will investigate how the bonding nature of the wide-gap semiconductors is affected by the applied extremely electric fields, and how the crystal symmetry can be changed by the applied fields and in turn affect phonon scattering. Experimentally, we will incorporate the extreme external electric fields into laser-based thermal transport characterization techniques including time-domain thermal reflectance (TDTR) and transient thermal grating (TTG) to systematically examine the anisotropic effect regarding the crystallographic direction and the applied electric field directions. The expected outcomes of the proposed research will not only revolutionize our fundamental understanding of coupled charge and heat transport in wide-gap semiconductors, but also provide important design guidelines for optimizing thermal design of future power electronic devices based on wide-gap semiconductors.less","450,000",2022,2025
0,Thermogenic Capacity and Redox Regulation of Uncoupling Protein 1 in Non-shivering Thermogenesis,United States Department of the Navy,to Brandon Greene,"Deep-water diving exposes divers to cold environments with high thermal conductivity, placing divers at risk of performance impairment and mortal endangerment. Extrinsic mechanisms for thermal insulation are essential in combatting body heat loss, but intrinsic thermogenesis is also necessary for body temperature maintenance. Recent discoveries have revealed that brown adipose tissue, capableof non-shivering thermogenesis, is maintained in adulthood and presents a potential solution to heat loss during diving. Non-shivering thermogenesis involves partial mitochondrial membrane uncoupling by short circuiting oxidative phosphorylation, regulated and facilitated by an integral membrane transporter, uncoupling protein 1 (UCP1). While the environmental factors that determine adult brown adipose tissue development and maintenance remain unknown, the utility of this tissue depends on its thermogenic capacity. This proposal seeks to evaluate the thermogenic capacity of UCP1 within brown adipocytes. This will be accomplished through a strategic technical approach pursuant to three objectives. Our first objective is to measure the proton flux through human UCP1 under physiological membrane potentials to define the thermogenic capacity of individual UCP1 proteins. Our approach involves the construction of a protein fusion construct, where the vectoral proton conductance of UCP1 is aligned antiparallel to bacteriorhodopsin, a light-stimulated proton pump. Reconstitution of this construct into mitochondrial-mimetic unilamellar lipid vesicles allows for light-controlledpH gradients to be rapidly and continuously generated. An attached pH sensor based on yellow-fluorescent protein provides a rapid pH readout to directly measure proton conductance, thus establishing the maximal thermogenic capacity of an individual UCP1. Under physiological conditions UCP1 is necessarily regulated by adenosine triphosphate (ATP) and free fatty acid levels, through mechanisms that remain unclear.Objective two is to elucidate how free fatty acids and ATP regulate UCP1 activity. To this end, isothermal titration calorimetry and proton conductance measurements will be performed to elucidate the specificity, affinity, and mechanism of regulation of UCP1. These studies will develop a molecular level understanding of UCP1 regulation, informing rational regulation for on-demand thermogenesis. Evidence from murine model studies suggest that reactive oxygen species may be important in regulating UCP1 function through post-translational modification of a specific cysteine residue on the matrix face. This is particularly relevant given the hyperbaric oxygen levels necessary to maintain diver air supply and counterpressure. The human variant, conspicuously, contains a second cysteine predicted to be exposed on the mitochondrial matrix, and thus may render murine model studies problematic. Objectng the effect of these modifications on conductance and regulation. In parallel, the effect of oxygen tension on both murine and human brown adipocyte UCP1 expression and thermogenesis will be evaluated These studies will represent the first evaluation of hyperbaric oxygen concentrations on thermogenesis function both in vivo and in vitro.It is anticipated that the results of the above studies will provide rigorous benchmarks for UCP1 thermogenic capacity and regulatory status under various metabolic conditions, includthose specific to deep-water diving. With the thermogenic capacity of brown adipose tissue quantified at both the single protein and cellular level, the potential role of this tissues in improving thermogenesis can be critically appraised.less","450,000",2021,2024
0,"Situational Awareness, Scene Understanding, and Context Inference With Everyday RF Signals",United States Department of the Navy,to Yasamin Mostofi,"Situational awareness, scene understanding, and context inference through occlusions is an important enabling capability for many applications. Assessing the situation through walls, however, is a considerably challenging and unsolved problem. In this research work, we propose a new foundation that can enable everyday Radio Frequency (RF) signals, such as WiFi, to build a complete scene understanding and context inference through walls. Our approach is multi-disciplinary spanning wireless communications, vision, and signal processing.More specifically, our proposed foundation has four underlying components. In Objective 1, we propose a completely different way of representing and imaging the scene, by exploiting edge interactions with the incoming waves, using Geometrical Theory of Diffraction (GTD) and the corresponding Keller cones. This enables capturing the scene in a compressive yet informative manner, thus addressing the high dimensionality of the RF-based imaging problem of interest. In Objective 2, we propose a methodology for generating a large synthetic RF dataset pertaining to many different scenes, objects, and activities, using available vision datasets, and further infer meaningful statistical metrics on the spatial dependencies of the scenes, to be used in conjunction with our proposed compressive RF imaging pipeline. In Objective 3, we extensively study the synthetic RF dataset that we shall generate under Objective 2, and mathematically characterize a key set of features that are relevant to each scenario. To achieve this, we utilize a combination of full frequency-domain high-energy epoch analysis and short-time transient analysis, in conjunction with the proposed compressive edge representation methodology of Objective 1. This analysis also allows us to train deep-learning pipelines that are generalizable. We further propose to exploit the interesting relationship that exists between the context of a scene and the location of the person in the scene, via utilizing our past work on tracking and localization. Finally, in Objective 4, we run several experiments to validate the proposed foundation and understand its fundamental capabilities and limitations as a function of the given resources and complexity of the scene.Situational awareness is central to many applications as it is key to disaster relief, search and rescue, and security. In particular, the ability to establish a situation through walls can be a considerably useful asset. The goal of the proposed work is to enable complete situational awareness through walls, which can significantly impact the aforementioned applications. Furthermore, by bringing a foundational understanding to the capabilities and limitations of RF-based situational awareness, this work can provide a clear guideline for designing an RF-based system that can achieve the needed level of performance. It will also have significant implications for smart homes/buildings, and personalized services. Overall, this research effort can enablethe successful deployment of an RF-based scene understanding and context inference system, which can impact many applications. (Approved for Public Release)less","450,000",2023,2026
0,Spatial-temporal memory effects in nanoelectronic neuromorphic networks,United States Department of the Army,to Dmitri Strukov,"The main objective of this project is to carry out a coordinated theoretical and experimental study of spatial-temporal memory (STM) effects in neuromorphic networks based on memristive crossbars. Previous studies indicate that such networks (ÒCrossNetsÓ), performing analog processing of information, may eventually far overcome both their biological prototypes (cortical circuits) and digital artificial neural networks in both density and speed, at manageable power dissipation. Our project will address the key challenges on the way toward practical, large-scale, high-performance CrossNet spatial-temporal memories, in the following areas: 1. General STM theory. We are going to use both approximate analytical approaches and numerical modeling to establish the quantitative relation between the capacity, fidelity, and noise immunity of spiking, CrossNet-based spatial-temporal memories, with two types of pattern recording: ex-situ (using a software precursor) and in-situ (using synaptic spiking-timedependent plasticity Ð STDP). 2. Memristor-specific theory. Based on experimentally characterized properties of the new generation of crossbar-integrated bi-oxide (Al2O3/TiO2-x) memristive devices being fabricated by our Santa Barbara group, we will determine optimal ways to implement the STM in CrossNets using such crossbars. 3. Memristive CrossBar experiments. The results of those analyses will be experimentally verified using relatively small crossbar STM prototypes. Based on the experimental results, we may suggest different, more promising STM implementations.less","449,938",2016,2019
0,"Hybrid dynamical systems- modeling and design for robust decision making, control, and optimization",United States Air Force,to ANDREW TEEL,"The proposed work will advance the state of the art regarding the use of hy-brid dynamical systems to design feedback algorithms for decision-making tasks, high-performance control, and e cient optimization. Here, by 'hybrid', we mean mechanisms and systems that combine incremental change, including that experi-enced by the physical states, with more extreme change, including that experienced by easy-to-modify digital states. One thrust of our work will be on the use of reset-ting mechanisms to improve performance and robustness of control and optimization algorithms. This thrust will cover the multi-agent setting, developing problem formu-lations and algorithms that require a hybrid modeling framework. Another thrust will be on the combination of resetting mechanisms with stochasticity to produce e cient algorithms for non-convex optimization and also for decision making in dis-tributed multi-agent systems. Also consistent with a hybrid systems framework, we will develop new results for multi-agent systems that employ hybrid feedback and that must cope with a persistently switching task, asset, or environment. In this setting, we will give a rigorous characterization of the 'steady-state' behavior of the multi-agent system. More broadly, we aim to bring novelty and uniformity to the design and analysis of hybrid mechanisms in single- and multi-agent systems and to advocate for creative hybrid mechanisms that may be able to improve performance of these systems.less","449,003",2021,2024
0,Robust Inside-Out Simultaneous Localization and Mapping for Environment Monitoring and Equipment Maintenance,United States Department of the Navy,to Matthew Turk,"We propose the development and evaluation of mobile device tracking and registration in unprepared environments, enabling augmented reality applications for monitoring environment changes over time and for equipment maintenance support. From mobile device camera observations, structure-from-motion modeling, and machine-learning-supported semantic data consolidation, we construct and dynamically maintain a scene model of the environment, optimized for augmented reality localization and tracking.less","447,845",2019,2020
0,Problem-based Initiatives for Powerful Engagement and Learning in Naval Engineering and Science (PIPELINES),United States Department of the Navy,to Maria Napoli,"?The Problem-based Initiatives for Powerful Engagement and Learning In Naval Engineering and Science (PIPELINES) program aims at understanding how the Navy can create a sustainable pipeline of veterans and underrepresented Community College (CC) students that wish to pursue a civil career in the Navy. In addition, the program aims at developing effective strategies to recruit and retain these students. To this end, PIPELINE will use ethnographic investigation to explore students’ self-perception as young Science, Technology, Engineering and Mathematics (STEM) professionals, when engaged in a workforce learning experience that PIPELINES will create in collaboration with the Naval Facilities Engineering Command, Navy Engineering and Expeditionary Warfare Center (NAVFAC EXWC) at Port Hueneme, California. This educational workforce experience will involve students working at the Base on real-world Navy STEM problems. Five UCSB junior/senior undergraduate students will be recruited through existing internship programs at the Base (e.g., Pathways). PIPELINES will sponsor participation of ten additional CC students (recruited among veterans and underrepresented groups), as a pilot to develop effective strategies to recruit and retain this often overlooked pool of talent into Navy careers. Finally, using the entrepreneurship model, we will develop an Applied Innovation and Creativity (AIC) course that will support students in developing creativity, innovation, and the ability to execute a plan.less","443,907",2016,2018
0,Automated Level of Detail and Feature Extraction for 3D Indoor Mapping and Modeling,National Geospatial-Intelligence Agency,to Keith Clarks,The goal of this research is to advance the state of the art and science of applying Level of Detail (LOD) visualizations to 3D maps of interior spaces.,"441,923",2017,2019
0,In-Situ Raman/PL and High-Vacuum Physics Characterization System for van der Waals Interfaces and Heterostructures,United States Air Force,to Kaustav Banerjee,"The proposal is for the acquisition of a Raman/photoluminescence system for fundamental studies on vdW/III-V materials and their heterostructures. The system will be coupled with our existing high-vacuum (HV) cryogenic probe station and used to study the uniquely physics of vdW/III-V surfaces and heterostructures including band-edge alignment and smearing, as well as electron-impurity interactions to solve a number of long-standing problems including tunneling field effect transistors.less","435,000",2018,2019
0,Acquisition of an Ultrafast Near-Infrared Streak Camera Spectroscopic System for Materials Characterization and Education,United States Department of the Navy,to Rebecca Eggeman,"This proposal seeks funding to acquire a streak camera spectroscopic system for photoluminescence detection in the near-infrared (NIR) spectral range with 20 picosecond resolution. The system requested consists of a streak camera with InP/InGaAs photocathode, spectrometer, charge-coupled device video camera for the streak readout, and timing electronics unit. Additional funding is requested for optical and optomechanical components and fabrication services to integrate the new instrument with existing spectroscopic instrumentation at UCSB Optical Characterization Facility (OCF). The streak camera is capable of high-sensitivity time resolved detection of NIR light in the range 950-1700 nm which is relevant for characterization and development of novel low-bandgap materials used in panchromatic photovoltaic devices (solar cells), NIR light detectors, organic electronics components, and other areas of DoD interest. Because of the unique sensitivity, spectral range of detection, and temporal resolution it will significantly facilitate ongoing and proposed research efforts by allowing to implement spectroscopic techniques developed for the visible range of spectrum toward characterization of NIR-emitting materials. The camera will be employed in DoD-funded projects focused on development of novel optoelectronic materials and devices and development of biologically-active molecules for determination of singlet and triplet excited states life-times, studies of exciton kinetics and diffusion properties in solid materials formed from conjugated polymers and small molecules, investigation of charge carrier recombination effects, and other experiments that rely on the time-resolved detection of luminescence in the NIR range of spectrum.The streak camera will become a part of equipment at OCF, a user facility. It will be available to campus and external users on the pay-per-use basis, with user fees covering the cost of operation and maintenance. The camera will be the only such instrument in the USA available to public.As a part of the OCF, new optical characterization capabilities will also impart a broader educational impact in undergraduate and graduate laboratory courses. The PIs have developed graduate level lecture and laboratory courses with an emphasis on understanding the electronic and optical properties of organic semiconducting materials and devices. In addition to using this instrument for teaching and research, the instrument will be made available to high school,undergraduate, community college students, teachers, and teacher interns through several outreach programs at UCSB.less","428,467",2019,2020
0,Enhancing electro-optic coupling in novel ferroelectrics for quantum transduction,United States Department of the Army,to Christian Van de Walle,"Identifying materials with strong nonlinear optical properties is of paramount importance for many applications, and has recently become particularly relevant in the context of quantum information science. We will study the nonlinear optical properties of novel ferroelectric and incipient ferroelectrics based on heterostructural alloys that display emergent behavior. Our first thrust in the project is focused on carrying out a comprehensive first-principles evaluation of the nonlinear optical properties of AlScN. ScN occurs in the rocksalt structure, but when modest amounts of Sc are added to AlN, the resulting AlScN alloy retains the wurtzite structure and displays enhanced piezoelectricity and even ferroelectricity. The presence of incipient ferroelectricity in the alloys is strongly connected to enhanced nonlinear optical behavior, which we will study with state-of-theart first-principles calculations. In addition to providing quantitative results, we aim to generate insights into the mechanisms that yield the enhanced nonlinear optical properties. Our second thrust is aimed at identifying additional promising materials with superior nonlinear optical properties. One set of materials will be III-nitride alloys similar to AlScN but with other group-III elements, such as B or Y, substituting on the cation site. A second set of materials will be the II-IV-nitrides. II-IV-nitrides with transition metals on the group-IV site look highly promising from the perspective of incipient ferroelectricity and enhanced nonlinear optical properties. Identifying materials with enhanced nonlinear response that can be directly integrated into cavity electro-optics systems will allow for major advances in integrated photonic transduction, and particularly quantum transduction. Disruptive advances in nonlinear optical properties could also prove transformational for many other applications, including lasers and sensors. The phenomena that we aim to investigate are examples of emergent behavior in heterostructural alloys. The materials of interest involve mixing two compounds that have incommensurate crystal structures. Such heterostructural alloys typically exhibit a phase transition and large nonlinearities around a critical composition. The ferroelectric and nonlinear optical properties that will be investigated provide a compelling example, but the project will put us in an excellent position to examine other emergent phenomena as well as promising materials combinations. As an educational institution, UCSB performs fundamental and unclassified research. Any data or information developed or provided by UCSB, including but not limited to publications and reports, shall be unclassified fundamental research exempt from dissemination controls or review requirements. Permission is hereby granted to release this Abstract to the public at large in accordance with DoD's requirements.less","423,275",2022,2025
0,Elecrtrically Reconfigurable Infrared Iii-V Phased Array Metasurfaces,United States Air Force,to Jon Schuller,"The possibility of engineering electromagnetic phase at subwavelength dimensions hasled to “metasurfaces” that provide unprecedented control of electromagnetic waves. The ability toelectrically tune this phase would unlock the potential of metasurfaces and establish disruptivenew paradigms in reconfigurable optics. The objective of this proposal is to construct first-everfully reconfigurable metasurfaces by exploiting voltage-controlled, free-carrier based tuning ofmid-infrared resonances in III-V semiconductor resonators. The approach is to (1) grow InAsbasedheterojunction devices capable of order unity and larger refractive index modulationsacross micron length scales; (2) demonstrate ultra-wide wavelength tuning of individual micronscale“Mie resonators” using high spatial resolution infrared spectroscopy; and (3) design anddemonstrate low-loss electrically reconfigurable phased-array metasurfaces with high diffractionefficiency.less","420,000",2016,2019
0,Dynamics of Dwell Fatigue in Microtextured Titanium Alloys.,United States Department of the Navy,to Tresa Pollock,"Improved prediction of the behavior of structural materials under the complex loading conditions encountered in naval ship and aircraft components is critical to ensure reliable, long-term performance and to guide the design of new materials along high controlled processing paths. However, a major challenge for structural materials is the strong dependence of the intrinsic plasticdeformation processes on material structure, with important features at the nanoscale, microscale and mm-scale in most classes of metallic materials. Slip processes under monotonic and cyclic loading are typically highly heterogeneous, propagating through complex microstructure dominatednetworks, ultimately resulting in local cracking and failure. The predictive challenge is all the more difficult in structural titanium alloys since (i) deformation is a time-dependent dynamic process at ambient temperature, (ii) the alloys display complex microstructure features at both the microscopic and mesoscopic scale, (iii) multiple deformation mechanisms exist at roomtemperature, including deformation twinning, slip and grain boundary sliding and (iv) cyclic properties exhibit some undesirable and not well understood dependencies on loading waveform and microtexture..The overarching goals of this proposed research program are to (1) integrate and extend emerging experimental techniques that reveal the dynamics and 3D spatial evolution of the deformation processes that occur during monotonic and cyclic deformation of microtextured titanium, (2) use the experimental information to critically evaluate and further develop models for yielding and fatigue and (3) to make models and 3D data broadly available to the Navy and its suppliers for usein life prediction or for development of improved processing paths. Of particular interest are the dynamics of the deformation processes that contribute to premature dwell fatigue failures in microtextured titanium alloys and the discovery and acquisition of the representative microstructural volume elements relevant to the cyclic loading process. At the mesoscale (~m to mm) protocols for acquisition, segmentation and analysis of 3D TriBeam datasets of model andcommercial titanium alloys will be developed. These datasets will provide new insights on the microstructural networks that enhance local deformation and will complement dynamic topotomographic synchrotron-based experiments at the same scale. At finer lengthscales (nm to ~m), new Heaviside digital image correlation (H-DIC) approaches will be deployed to acquire high spatial resolution quantitative measurements of deformation processes at the scale individual phases and grains. Newly developed in-situ transmission scanning electron microscopy (TSEM) straining approaches will provide complementary dynamic information on time-dependent dislocation and twinning processes at this scale. Information from this unique set of experimental techniques will provide critical input for, and validation of, the predictions of crystal plasticity,viscoplastic FFT (fast Fourier transform) and analytical models for deformation and crack initiation under cyclic loading conditions.Anticipated outcomes of the research include: (i) new insights and quantitative information on time-dependent deformation mechanisms in microtextured titanium alloys (ii) three dimensional information on structure and deformation dynamics from the nm to meso lengthscales (iii) 3D datasets and model outputs openly available to the naval community and its suppliers for continueddevelopment of predictive tools for the behavior of titanium alloys in aircraft and ship applications.less","420,000",2019,2022
0,Octree Methods for Multiscale Discretization,United States Department of the Army,to Frederic Gibou,"This project will investigate various discretization frameworks for forests (collections) of Octree Cartesian grids for eventual implementation on modern HPC architectures. This work will also address the related question of effective boundary conditions that will make possible advances in multiscale modeling through coupling between molecular dynamics simulations and continuum-level dynamics. The main challenge when considering parallel computing is to design algorithms that maximize the amount of computation local to each processor, while minimizing communication. The first important task is therefore to effectively partition the computational grid, i.e. to evenly distribute the entire grid among the available processors to ensure a balanced workload. This will be done through orderings to map 2D and 3D arrays of cells into a linear ordering, and through development of local octree data structures with which to discretize differential operators in such a manner as to closely or exactly match leaves to local computational cells. Another effort will be pursued to construct unconditionally stable methods that can take large time steps. However, the challenge with taking large time steps in a parallel environment is that this requires fetching data not necessarily located locally, increasing the amount of communication. This will require new methods that enable arbitrarily large time steps yet still permit scalable performance .less","416,986",2016,2019
0,Scanning Magnetometry of Low Dimensional Electronic Systems,United States Air Force,to Andrea Young,"Design and construct an instrument for topographic, thermal, and magnetic imaging based on a scanning nanoscale Superconducting Quantum Interference Device (SQUID) fabricated on the tip of a pulled quartz pipette. Build a next generation nano-SQUID-on-tip (nSOT) microscope that can bring unique capabilities to bear on topological states of matter, magnetic systems, and electronicdevices.less","413,576",2016,2019
0,Design and Virtual Testing of Environmental Barrier Coatings (EBCs),United States Department of the Navy,to Matthew Begley,"Environmental barrier coatings (EBCs) are critical to achieving higher temperatures andgreater efficiency in propulsion and power turbines, as they are required to ensure the durabilityof ceramic matrix composites. This proposal targets two central challenges in the development ofeffective EBCs: (i) the identification of effective combinations of material system and layerarchitecture that promote thermo-mechanical stability, and (ii) the development of a virtualtesting framework to simulate coating response to thermal cycling, chemical attack, and foreignobject damage from high speed impacts.In the first thrust of the program, software developed during a previous ONR programwill be utilized to generate property combinations that avoid delamination and crack penetration(mudcracking) into underlying silicon bond coats. Particular attention will be placed on coatingsystems utilizing rare earth silicates (such as yttria and ytterbium), BSAS and mullite. Designmaps will be generated that identify regions of the parameter space (defined by materials, layerthicknesses and operating temperatures) that avoid failure and illustrate the sensitivity of theoperational envelope to system properties. This study of the design space will consider the roleof CMAS on cracking to ensure robustness in the presence of reaction layers. The accuracy ofthese design maps will be evaluated by comparison with experimental characterization of systemsin the literature and those emerging from programs at UCSB and other institutions funded byONR.In the second thrust of the program, virtual test frameworks will be developed using thefully explicit dynamic cohesive zone formulations developed under a previous award, which arecapable of predicting evolving crack patterns. These tools will be applied study the nature ofimpact damage in multilayered EBCs, with an emphasis on identifying critical impact parameters(e.g. project speed, size and mechanical properties) that produce cracks that penetrate the coatingto the underlying composite. Further, these simulation platforms will be extended to include theeffects of time-dependent CMAS infiltration, including the propagation of reaction zones andtheir impact on mechanical stability during cooling. Particular attention will be focused ondetermining the effect of localized CMAS penetration into cracks or microstructure/defectboundaries (such as splats or voids) and its role in subsequent cracking during thermal cycling.This effort will be deeply enhanced by strong synergies with other UCSB programs withclose ties to industry, which are focused on the separate yet related challenge of oxidation ofsilicon-rich phases.less","403,985",2017,2020
0,Investigation of N-Polar GaN MISHEMT Channel Design for Improved W-Band Performance,United States Department of the Navy,to Umesh Mishra,"Nitrogen-polar (N-Polar) deep recess metal-insulator-semiconductor high electron mobilitytransistors (MISHEMTs) devices have recently demonstrated record performing W-band poweramplification. To extend this performance, the design of the channel layer will be explored toreduce the vertical electric field, improve the electron mobility, and increase the two-dimensionalelectron gas charge density. With these improvments, enhanced electrostatic control can bepursued by further vertical and lateral scaling of the transistors through exploration of the designspace and optimization of established growth and fabrication processes. All benefits will result inan improved device performance at 94 gigahertz.less","400,000",2017,
0,Optimization of the Gate Barrier Layers in N-Polar GaN MISHEMTs for Improved Device Performance,United States Department of the Navy,to Umesh Mishra,"Nitrogen-polar (N-Polar) deep recess metal-insulator-semiconductor high electron mobilitytransistors (MISHEMTs) contain two layers in the gate barrier: a gate dielectric and an aluminumgallium nitride (AlGaN) cap. In this work, the optimization of these layers will be investigated todevelop a robust gate barrier providing improved device performance for Ka-band and higherfrequencies of operation. The growth of metal-organic chemical vapor deposition (MOCVD)dielectrics on gallium nitride (GaN) has advanced in recent years and have shown great promiseas a gate dielectric. In particular, aluminum oxide and aluminum silicon oxide deposited byMOCVD will be studied when applied to N-Polar (Al)GaN. Additionally, AlGaN cap layershave been shown to decrease gate leakage in planar N-Polar MISHEMTs. In this work we alsopropose to explore the design space and functionality of the AlGaN cap when applied to the NpolarDeep Recess (NPDR) device structure where a relatively low 27% Al composition AlGaNcap has been used to date.less","400,000",2017,
